Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
501,Exit long,2018-12-05 09:15,EXIT - Basso Stop,26669.75,1,26952,-10817.13,-1.15,3500.84,0.37,-12333.16,-1.31,25514738,510.29
501,Entry long,2018-11-29 13:00,PYR3-4L,26952,1,26952,-10817.13,-1.15,3500.84,0.37,-12333.16,-1.31,25514738,510.29
502,Exit long,2018-12-05 09:15,EXIT - Basso Stop,26669.75,2,53904,-21634.26,-1.15,7001.68,0.37,-24666.32,-1.31,25494048,509.88
502,Entry long,2018-11-29 13:00,PYR3-4L,26952,2,53904,-21634.26,-1.15,7001.68,0.37,-24666.32,-1.31,25494048,509.88
503,Exit long,2018-12-05 09:15,EXIT - Basso Stop,26669.75,1,26952,-10817.13,-1.15,3500.84,0.37,-12333.16,-1.31,25483702,509.67
503,Entry long,2018-11-29 13:00,PYR3-4L,26952,1,26952,-10817.13,-1.15,3500.84,0.37,-12333.16,-1.31,25483702,509.67
504,Exit long,2018-12-18 09:15,EXIT - Basso Stop,26946,22,593412.6,-41779.93,-0.20,109619.78,0.53,-166925.72,-0.80,25398448,507.97
504,Entry long,2018-12-13 09:15,ENTRY-92L,26973.3,22,593412.6,-41779.93,-0.20,109619.78,0.53,-166925.72,-0.80,25398448,507.97
505,Exit long,2018-12-20 09:15,EXIT - Basso Stop,27212.9,2,53946.6,14875.48,0.79,30674.93,1.62,-15175.06,-0.80,25402336,508.05
505,Entry long,2018-12-13 09:15,ENTRY-92L,26973.3,2,53946.6,14875.48,0.79,30674.93,1.62,-15175.06,-0.80,25402336,508.05
506,Exit long,2018-12-21 10:30,EXIT - Basso Stop,27100.9,68,1834184.4,239339.7,0.37,1042947.75,1.62,-515952.22,-0.80,25673774,513.48
506,Entry long,2018-12-13 09:15,ENTRY-92L,26973.3,68,1834184.4,239339.7,0.37,1042947.75,1.62,-515952.22,-0.80,25673774,513.48
507,Exit long,2018-12-21 10:30,EXIT - Basso Stop,27100.9,22,596048.2,-14858.69,-0.07,245132.16,1.17,-138828.34,-0.67,25669346,513.39
507,Entry long,2018-12-17 10:30,PYR1-22L,27093.1,22,596048.2,-14858.69,-0.07,245132.16,1.17,-138828.34,-0.67,25669346,513.39
508,Exit long,2018-12-21 10:30,EXIT - Basso Stop,27100.9,2,54528.4,-13333.78,-0.70,10301.75,0.54,-13708.25,-0.72,25656966,513.14
508,Entry long,2018-12-18 14:15,PYR2-23L,27264.2,2,54528.4,-13333.78,-0.70,10301.75,0.54,-13708.25,-0.72,25656966,513.14
509,Exit long,2018-12-21 10:30,EXIT - Basso Stop,27100.9,21,572548.2,-140004.67,-0.70,108168.41,0.54,-143936.6,-0.72,25526982,510.54
509,Entry long,2018-12-18 14:15,PYR2-23L,27264.2,21,572548.2,-140004.67,-0.70,108168.41,0.54,-143936.6,-0.72,25526982,510.54
510,Exit long,2018-12-21 10:30,EXIT - Basso Stop,27100.9,2,54758,-21373.8,-1.11,2261.74,0.12,-21748.27,-1.13,25506566,510.13
510,Entry long,2018-12-19 09:15,PYR3-2L,27379,2,54758,-21373.8,-1.11,2261.74,0.12,-21748.27,-1.13,25506566,510.13
511,Exit long,2019-01-02 11:45,EXIT - Basso Stop,27315.9,63,1734390,-532558.1,-0.88,0,0.00,-606518.3,-1.00,24974008,499.48
511,Entry long,2019-01-01 14:15,EOD-ENTRY-63L,27530,63,1734390,-532558.1,-0.88,0,0.00,-606518.3,-1.00,24974008,499.48
512,Exit long,2019-01-11 11:45,EXIT - Basso Stop,27539,111,3072751.95,-664570.94,-0.62,342302.6,0.32,-951402.44,-0.88,24309438,486.19
512,Entry long,2019-01-09 09:15,ENTRY-111L,27682.45,111,3072751.95,-664570.94,-0.62,342302.6,0.32,-951402.44,-0.88,24309438,486.19
513,Exit long,2019-02-01 13:00,EXIT - Basso Stop,27206,26,709796.1,-110203.66,-0.44,260669.56,1.05,-191418.44,-0.77,24159002,483.18
513,Entry long,2019-01-31 14:15,EOD-ENTRY-84L,27299.85,26,709796.1,-110203.66,-0.44,260669.56,1.05,-191418.44,-0.77,24159002,483.18
514,Exit long,2019-02-01 14:15,EXIT - Basso Stop,27126.6,58,1583391.3,-406940.34,-0.73,581493.6,1.05,-737904.9,-1.33,23779770,475.60
514,Entry long,2019-01-31 14:15,EOD-ENTRY-84L,27299.85,58,1583391.3,-406940.34,-0.73,581493.6,1.05,-737904.9,-1.33,23779770,475.60
515,Exit long,2019-02-01 14:15,EXIT - Basso Stop,27126.6,26,715572,-384679.12,-1.54,44397.99,0.18,-533042.5,-2.13,23407614,468.15
515,Entry long,2019-02-01 11:45,PYR1-26L,27522,26,715572,-384679.12,-1.54,44397.99,0.18,-533042.5,-2.13,23407614,468.15
516,Exit long,2019-03-22 14:15,EXIT - Basso Stop,29660.6,105,2862615,8706583,8.69,10346479,10.32,-72329.52,-0.07,32108842,642.18
516,Entry long,2019-03-05 10:30,ENTRY-105L,27263,105,2862615,8706583,8.69,10346479,10.32,-72329.52,-0.07,32108842,642.18
517,Exit long,2019-03-22 14:15,EXIT - Basso Stop,29660.6,1,27393.25,78358.8,8.17,93976.87,9.80,-593.13,-0.06,32187680,643.75
517,Entry long,2019-03-05 11:45,PYR1-1L,27393.25,1,27393.25,78358.8,8.17,93976.87,9.80,-593.13,-0.06,32187680,643.75
518,Exit long,2019-03-22 14:15,EXIT - Basso Stop,29660.6,4,110567.8,278599.8,7.20,341072.06,8.81,-13372.94,-0.35,32468214,649.36
518,Entry long,2019-03-05 14:15,PYR2-4L,27641.95,4,110567.8,278599.8,7.20,341072.06,8.81,-13372.94,-0.35,32468214,649.36
519,Exit long,2019-03-22 14:15,EXIT - Basso Stop,29660.6,2,55662,126059.8,6.47,157295.92,8.07,-9444.08,-0.48,32595248,651.90
519,Entry long,2019-03-07 13:00,PYR3-2L,27831,2,55662,126059.8,6.47,157295.92,8.07,-9444.08,-0.48,32595248,651.90
520,Exit long,2019-03-22 14:15,EXIT - Basso Stop,29660.6,4,112388,214860.97,5.46,277333.22,7.05,-10646.79,-0.27,32812076,656.24
520,Entry long,2019-03-11 09:15,PYR4-4L,28097,4,112388,214860.97,5.46,277333.22,7.05,-10646.79,-0.27,32812076,656.24
521,Exit long,2019-04-18 09:15,EXIT - Basso Stop,30387,29,883054.35,-94972.1,-0.31,260728.05,0.84,-117105.7,-0.38,32656802,653.14
521,Entry long,2019-04-16 09:15,ENTRY-113L,30450.15,29,883054.35,-94972.1,-0.31,260728.05,0.84,-117105.7,-0.38,32656802,653.14
522,Exit long,2019-04-18 14:15,EXIT - Basso Stop,30230,84,2557812.6,-736440.8,-0.82,755212.25,0.84,-750802.75,-0.84,31965122,639.30
522,Entry long,2019-04-16 09:15,ENTRY-113L,30450.15,84,2557812.6,-736440.8,-0.82,755212.25,0.84,-750802.75,-0.84,31965122,639.30
523,Exit long,2019-04-18 14:15,EXIT - Basso Stop,30230,29,888045.25,-429016.28,-1.38,85959.21,0.28,-433974.53,-1.40,31551648,631.03
523,Entry long,2019-04-16 13:00,PYR1-29L,30622.25,29,888045.25,-429016.28,-1.38,85959.21,0.28,-433974.53,-1.40,31551648,631.03
524,Exit long,2019-05-21 13:00,EXIT - Basso Stop,30440,36,1064338.2,1064759.9,2.86,1752115.1,4.70,-18625.92,-0.05,32558714,651.17
524,Entry long,2019-05-17 14:15,EOD-ENTRY-73L,29564.95,36,1064338.2,1064759.9,2.86,1752115.1,4.70,-18625.92,-0.05,32558714,651.17
525,Exit long,2019-05-23 10:30,EXIT - Basso Stop,31130.7,36,1064338.2,1934606.8,5.19,2772337,7.44,-18625.92,-0.05,34492030,689.84
525,Entry long,2019-05-17 14:15,EOD-ENTRY-73L,29564.95,36,1064338.2,1934606.8,5.19,2772337,7.44,-18625.92,-0.05,34492030,689.84
526,Exit long,2019-05-23 11:45,EXIT - Basso Stop,30981,1,29564.95,48502.2,4.68,77009.37,7.44,-517.39,-0.05,34541052,690.82
526,Entry long,2019-05-17 14:15,EOD-ENTRY-73L,29564.95,1,29564.95,48502.2,4.68,77009.37,7.44,-517.39,-0.05,34541052,690.82
527,Exit long,2019-05-23 11:45,EXIT - Basso Stop,30981,36,1095795,644540.56,1.68,1670798.6,4.35,-174975.4,-0.46,35204770,704.10
527,Entry long,2019-05-20 09:15,PYR1-36L,30438.75,36,1095795,644540.56,1.68,1670798.6,4.35,-174975.4,-0.46,35204770,704.10
528,Exit long,2019-05-23 11:45,EXIT - Basso Stop,30981,36,1107030.6,251097.94,0.65,1277356,3.30,-568418.06,-1.47,35475240,709.50
528,Entry long,2019-05-20 13:00,PYR2-36L,30750.85,36,1107030.6,251097.94,0.65,1277356,3.30,-568418.06,-1.47,35475240,709.50
529,Exit long,2019-05-23 11:45,EXIT - Basso Stop,30981,36,1137994.2,-833169.94,-2.09,193088.1,0.48,-1033080.9,-2.59,34661984,693.24
529,Entry long,2019-05-23 09:15,PYR3-36L,31610.95,36,1137994.2,-833169.94,-2.09,193088.1,0.48,-1033080.9,-2.59,34661984,693.24
530,Exit long,2019-07-02 09:15,EXIT - Basso Stop,31297.45,2,61723.3,28330.43,1.31,47793.84,2.21,-6841.16,-0.32,34606464,692.13
530,Entry long,2019-06-25 13:00,ENTRY-126L,30861.65,2,61723.3,28330.43,1.31,47793.84,2.21,-6841.16,-0.32,34606464,692.13
531,Exit long,2019-07-05 10:30,EXIT - Basso Stop,31504.1,6,185169.9,128366.09,1.98,170660.53,2.63,-20523.47,-0.32,34734748,694.69
531,Entry long,2019-06-25 13:00,ENTRY-126L,30861.65,6,185169.9,128366.09,1.98,170660.53,2.63,-20523.47,-0.32,34734748,694.69
532,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,118,3641674.7,901842,0.71,3512644.2,2.75,-403628.3,-0.32,35700320,714.01
532,Entry long,2019-06-25 13:00,ENTRY-126L,30861.65,118,3641674.7,901842,0.71,3512644.2,2.75,-403628.3,-0.32,35700320,714.01
533,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,8,248400,8377.46,0.10,185381,2.13,-25907,-0.30,35713044,714.26
533,Entry long,2019-06-26 11:45,PYR1-23L,31050,8,248400,8377.46,0.10,185381,2.13,-25907,-0.30,35713044,714.26
534,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,15,465750,15707.74,0.10,347589.38,2.13,-48575.62,-0.30,35736900,714.74
534,Entry long,2019-06-26 11:45,PYR1-23L,31050,15,465750,15707.74,0.10,347589.38,2.13,-48575.62,-0.30,35736900,714.74
535,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,3,93516.75,-9701.12,-0.30,56675.21,1.73,-10682.29,-0.33,35728836,714.58
535,Entry long,2019-06-26 14:15,PYR2-3L,31172.25,3,93516.75,-9701.12,-0.30,56675.21,1.73,-10682.29,-0.33,35728836,714.58
536,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,3,94027.65,-27591.56,-0.84,38784.77,1.18,-28572.73,-0.87,35702892,714.06
536,Entry long,2019-06-27 09:15,PYR3-3L,31342.55,3,94027.65,-27591.56,-0.84,38784.77,1.18,-28572.73,-0.87,35702892,714.06
537,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,2,62936.3,-27190.77,-1.23,17060.12,0.77,-27844.88,-1.26,35676800,713.54
537,Entry long,2019-07-01 10:30,PYR4-2L,31468.15,2,62936.3,-27190.77,-1.23,17060.12,0.77,-27844.88,-1.26,35676800,713.54
538,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,3,94939.95,-59538.03,-1.79,6838.3,0.21,-60519.2,-1.82,35618924,712.38
538,Entry long,2019-07-04 09:15,PYR5-6L,31646.65,3,94939.95,-59538.03,-1.79,6838.3,0.21,-60519.2,-1.82,35618924,712.38
539,Exit long,2019-07-08 09:15,EXIT - Basso Stop,31111,3,94939.95,-59538.03,-1.79,6838.3,0.21,-60519.2,-1.82,35561050,711.22
539,Entry long,2019-07-04 09:15,PYR5-6L,31646.65,3,94939.95,-59538.03,-1.79,6838.3,0.21,-60519.2,-1.82,35561050,711.22
540,Exit long,2019-09-25 09:15,EXIT - Basso Stop,29719.45,18,509220,882280.5,4.95,1531407.1,8.59,-10108.35,-0.06,36397188,727.94
540,Entry long,2019-09-20 10:30,ENTRY-36L,28290,18,509220,882280.5,4.95,1531407.1,8.59,-10108.35,-0.06,36397188,727.94
541,Exit long,2019-09-25 13:00,EXIT - Basso Stop,29617.8,18,509220,818273.06,4.59,1531407.1,8.59,-10108.35,-0.06,37224372,744.49
541,Entry long,2019-09-20 10:30,ENTRY-36L,28290,18,509220,818273.06,4.59,1531407.1,8.59,-10108.35,-0.06,37224372,744.49
542,Exit long,2019-09-25 13:00,EXIT - Basso Stop,29617.8,18,516960,547237.56,3.02,1260371.8,6.96,-39853.8,-0.22,37780656,755.61
542,Entry long,2019-09-20 11:45,PYR1-18L,28720,18,516960,547237.56,3.02,1260371.8,6.96,-39853.8,-0.22,37780656,755.61
543,Exit long,2019-09-25 13:00,EXIT - Basso Stop,29617.8,18,526895.1,199335.23,1.08,912469.3,4.95,-275049.16,-1.49,37989212,759.78
543,Entry long,2019-09-20 13:00,PYR2-18L,29271.95,18,526895.1,199335.23,1.08,912469.3,4.95,-275049.16,-1.49,37989212,759.78
544,Exit long,2019-09-25 13:00,EXIT - Basso Stop,29617.8,18,537016.5,-155090.89,-0.82,558043.2,2.97,-174552.28,-0.93,37843520,756.87
544,Entry long,2019-09-23 09:15,PYR3-18L,29834.25,18,537016.5,-155090.89,-0.82,558043.2,2.97,-174552.28,-0.93,37843520,756.87
545,Exit long,2019-09-25 13:00,EXIT - Basso Stop,29617.8,18,546619.5,-491363.94,-2.57,221770.16,1.16,-510825.34,-2.67,37361720,747.23
545,Entry long,2019-09-23 10:30,PYR4-18L,30367.75,18,546619.5,-491363.94,-2.57,221770.16,1.16,-510825.34,-2.67,37361720,747.23
546,Exit long,2019-10-24 10:30,EXIT - Basso Stop,29372,37,1076700,314379.38,0.83,819022.75,2.17,-340779.25,-0.90,37618536,752.37
546,Entry long,2019-10-17 13:00,ENTRY-75L,29100,37,1076700,314379.38,0.83,819022.75,2.17,-340779.25,-0.90,37618536,752.37
547,Exit long,2019-10-24 13:00,EXIT - Basso Stop,29122.9,38,1105800,-8261.23,-0.02,841158.5,2.17,-349989.5,-0.90,37629624,752.59
547,Entry long,2019-10-17 13:00,ENTRY-75L,29100,38,1105800,-8261.23,-0.02,841158.5,2.17,-349989.5,-0.90,37629624,752.59
548,Exit long,2019-10-24 13:00,EXIT - Basso Stop,29122.9,37,1086902.75,-365318.62,-0.96,461747.94,1.21,-451097.56,-1.19,37283330,745.67
548,Entry long,2019-10-22 09:15,PYR1-37L,29375.75,37,1086902.75,-365318.62,-0.96,461747.94,1.21,-451097.56,-1.19,37283330,745.67
549,Exit long,2019-10-24 13:00,EXIT - Basso Stop,29122.9,37,1096680,-707693.5,-1.84,113610.35,0.30,-793472.4,-2.07,36594828,731.90
549,Entry long,2019-10-22 11:45,PYR2-37L,29640,37,1096680,-707693.5,-1.84,113610.35,0.30,-793472.4,-2.07,36594828,731.90
550,Exit long,2019-11-04 11:45,EXIT - Basso Stop,30400,15,448643.25,241655,1.54,385085,2.45,-96838.76,-0.62,36758320,735.17
550,Entry long,2019-10-29 10:30,ENTRY-74L,29909.55,15,448643.25,241655,1.54,385085,2.45,-96838.76,-0.62,36758320,735.17
551,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,59,1764663.45,376520.28,0.61,1514667.6,2.45,-380899.12,-0.62,37165720,743.31
551,Entry long,2019-10-29 10:30,ENTRY-74L,29909.55,59,1764663.45,376520.28,0.61,1514667.6,2.45,-380899.12,-0.62,37165720,743.31
552,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,15,452910.75,-53711.69,-0.34,235647.81,1.49,-103449.69,-0.65,37119936,742.40
552,Entry long,2019-10-31 09:15,PYR1-37L,30194.05,15,452910.75,-53711.69,-0.34,235647.81,1.49,-103449.69,-0.65,37119936,742.40
553,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,22,664269.1,-78777.14,-0.34,345616.78,1.49,-151726.2,-0.65,37052784,741.06
553,Entry long,2019-10-31 09:15,PYR1-37L,30194.05,22,664269.1,-78777.14,-0.34,345616.78,1.49,-151726.2,-0.65,37052784,741.06
554,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,15,456120,-166091.6,-1.04,123267.9,0.77,-190025.84,-1.19,36894670,737.89
554,Entry long,2019-11-01 14:15,PYR2-37L,30408,15,456120,-166091.6,-1.04,123267.9,0.77,-190025.84,-1.19,36894670,737.89
555,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,22,668976,-243601.02,-1.04,180792.92,0.77,-278704.6,-1.19,36662780,733.26
555,Entry long,2019-11-01 14:15,PYR2-37L,30408,22,668976,-243601.02,-1.04,180792.92,0.77,-278704.6,-1.19,36662780,733.26
556,Exit long,2019-11-06 09:15,EXIT - Basso Stop,30121.9,15,459436.5,-282227.12,-1.75,0,0.00,-306161.38,-1.90,36388590,727.77
556,Entry long,2019-11-04 09:15,PYR3-15L,30629.1,15,459436.5,-282227.12,-1.75,0,0.00,-306161.38,-1.90,36388590,727.77
557,Exit long,2019-11-13 10:30,EXIT - Basso Stop,30902.3,49,1516795,-143423.14,-0.27,432818.84,0.81,-618133.2,-1.16,36191364,723.83
557,Entry long,2019-11-08 11:45,ENTRY-99L,30955,49,1516795,-143423.14,-0.27,432818.84,0.81,-618133.2,-1.16,36191364,723.83
558,Exit long,2019-11-13 14:15,EXIT - Basso Stop,30594.8,50,1547750,-684206.06,-1.26,441651.88,0.81,-755435.6,-1.39,35534244,710.68
558,Entry long,2019-11-08 11:45,ENTRY-99L,30955,50,1547750,-684206.06,-1.26,441651.88,0.81,-755435.6,-1.39,35534244,710.68
559,Exit long,2019-11-13 14:15,EXIT - Basso Stop,30594.8,49,1526879.2,-1023645.44,-1.91,0,0.00,-1093450.4,-2.05,34537320,690.75
559,Entry long,2019-11-11 14:15,PYR1-49L,31160.8,49,1526879.2,-1023645.44,-1.91,0,0.00,-1093450.4,-2.05,34537320,690.75
560,Exit long,2019-11-29 10:30,EXIT - Basso Stop,31924.95,3,94470.15,42335.21,1.28,67431.52,2.04,-9953.48,-0.30,34494150,689.88
560,Entry long,2019-11-25 13:00,ENTRY-146L,31490.05,3,94470.15,42335.21,1.28,67431.52,2.04,-9953.48,-0.30,34494150,689.88
561,Exit long,2019-12-02 09:15,EXIT - Basso Stop,31855,143,4503077.15,1668053.8,1.06,3214236,2.04,-474449.1,-0.30,36241010,724.82
561,Entry long,2019-11-25 13:00,ENTRY-146L,31490.05,143,4503077.15,1668053.8,1.06,3214236,2.04,-474449.1,-0.30,36241010,724.82
562,Exit long,2019-12-02 09:15,EXIT - Basso Stop,31855,3,95070,13988.89,0.42,46426.27,1.39,-30958.72,-0.93,36256660,725.13
562,Entry long,2019-11-26 09:15,PYR1-3L,31690,3,95070,13988.89,0.42,46426.27,1.39,-30958.72,-0.93,36256660,725.13
563,Exit long,2019-12-02 09:15,EXIT - Basso Stop,31855,3,95421.15,1692.49,0.05,34129.88,1.02,-6636.37,-0.20,36260024,725.20
563,Entry long,2019-11-27 11:45,PYR2-3L,31807.05,3,95421.15,1692.49,0.05,34129.88,1.02,-6636.37,-0.20,36260024,725.20
564,Exit long,2019-12-02 09:15,EXIT - Basso Stop,31855,3,95958,-17106.65,-0.51,15330.74,0.46,-19109.27,-0.57,36244596,724.89
564,Entry long,2019-11-28 09:15,PYR3-3L,31986,3,95958,-17106.65,-0.51,15330.74,0.46,-19109.27,-0.57,36244596,724.89
565,Exit long,2019-12-02 09:15,EXIT - Basso Stop,31855,3,96367.5,-31446.32,-0.93,991.07,0.03,-33448.93,-0.99,36214836,724.30
565,Entry long,2019-11-28 14:15,PYR4-3L,32122.5,3,96367.5,-31446.32,-0.93,991.07,0.03,-33448.93,-0.99,36214836,724.30
566,Exit long,2019-12-18 09:15,EXIT - Basso Stop,32084,3,95161.2,34828.27,1.05,63807.43,1.91,-1665.32,-0.05,36160776,723.22
566,Entry long,2019-12-12 14:15,EOD-ENTRY-152L,31720.4,3,95161.2,34828.27,1.05,63807.43,1.91,-1665.32,-0.05,36160776,723.22
567,Exit long,2019-12-26 09:15,EXIT - Basso Stop,32253,5,158602,87607.33,1.58,123154.47,2.22,-2775.53,-0.05,36248324,724.97
567,Entry long,2019-12-12 14:15,EOD-ENTRY-152L,31720.4,5,158602,87607.33,1.58,123154.47,2.22,-2775.53,-0.05,36248324,724.97
568,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,144,4567737.6,2195654.8,1.37,3546848.5,2.22,-79935.41,-0.05,38523916,770.48
568,Entry long,2019-12-12 14:15,EOD-ENTRY-152L,31720.4,144,4567737.6,2195654.8,1.37,3546848.5,2.22,-79935.41,-0.05,38523916,770.48
569,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,5,159928,29804.81,0.53,76721.26,1.37,-26852.49,-0.48,38556520,771.13
569,Entry long,2019-12-13 09:15,PYR1-5L,31985.6,5,159928,29804.81,0.53,76721.26,1.37,-26852.49,-0.48,38556520,771.13
570,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,3,96334.5,4656.78,0.14,32806.64,0.97,-29337.6,-0.87,38562860,771.26
570,Entry long,2019-12-13 11:45,PYR2-3L,32111.5,3,96334.5,4656.78,0.14,32806.64,0.97,-29337.6,-0.87,38562860,771.26
571,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,3,96765,-10418.26,-0.31,17731.61,0.52,-22693.39,-0.67,38554136,771.08
571,Entry long,2019-12-17 09:15,PYR3-3L,32255,3,96765,-10418.26,-0.31,17731.61,0.52,-22693.39,-0.67,38554136,771.08
572,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,2,64760,-15699.88,-0.69,2016.7,0.09,-15346.8,-0.68,38539570,770.79
572,Entry long,2019-12-20 14:15,PYR4-5L,32380,2,64760,-15699.88,-0.69,2016.7,0.09,-15346.8,-0.68,38539570,770.79
573,Exit long,2019-12-26 10:30,EXIT - Basso Stop,32188,3,97140,-23549.82,-0.69,3025.05,0.09,-23020.2,-0.68,38517720,770.35
573,Entry long,2019-12-20 14:15,PYR4-5L,32380,3,97140,-23549.82,-0.69,3025.05,0.09,-23020.2,-0.68,38517720,770.35
574,Exit long,2019-12-30 10:30,EXIT - Basso Stop,32545.9,4,130092.2,-1355.83,-0.03,32835.39,0.72,-6672.61,-0.15,38424716,768.49
574,Entry long,2019-12-27 10:30,ENTRY-161L,32523.05,4,130092.2,-1355.83,-0.03,32835.39,0.72,-6672.61,-0.15,38424716,768.49
575,Exit long,2019-12-30 11:45,EXIT - Basso Stop,32468,157,5106118.85,-481062.66,-0.27,1288788.9,0.72,-595171.8,-0.33,38033010,760.66
575,Entry long,2019-12-27 10:30,ENTRY-161L,32523.05,157,5106118.85,-481062.66,-0.27,1288788.9,0.72,-595171.8,-0.33,38033010,760.66
576,Exit long,2019-12-30 11:45,EXIT - Basso Stop,32468,4,130993.8,-43828.15,-0.96,0,0.00,-46735.39,-1.02,37991470,759.83
576,Entry long,2019-12-30 09:15,PYR1-4L,32748.45,4,130993.8,-43828.15,-0.96,0,0.00,-46735.39,-1.02,37991470,759.83
577,Exit long,2020-01-10 13:00,EXIT - Basso Stop,32069,104,3360869.2,-1016442.8,-0.86,191980.78,0.16,-1092757.2,-0.93,36975030,739.50
577,Entry long,2020-01-10 09:15,ENTRY-104L,32316.05,104,3360869.2,-1016442.8,-0.86,191980.78,0.16,-1092757.2,-0.93,36975030,739.50
578,Exit long,2020-02-07 09:15,EXIT - Basso Stop,31145.2,59,1852290.25,-579893.25,-0.89,248734.67,0.38,-620320.56,-0.96,36395136,727.90
578,Entry long,2020-02-06 11:45,ENTRY-59L,31394.75,59,1852290.25,-579893.25,-0.89,248734.67,0.38,-620320.56,-0.96,36395136,727.90
579,Exit long,2020-06-03 14:15,EXIT - Basso Stop,20865,19,379137.4,591843.5,4.46,1095236.9,8.25,-171288.9,-1.29,36952340,739.05
579,Entry long,2020-06-01 09:15,ENTRY-39L,19954.6,19,379137.4,591843.5,4.46,1095236.9,8.25,-171288.9,-1.29,36952340,739.05
580,Exit long,2020-06-04 10:30,EXIT - Basso Stop,20576.85,20,399092,421389,3.02,1152880.9,8.25,-180304.11,-1.29,37380716,747.61
580,Entry long,2020-06-01 09:15,ENTRY-39L,19954.6,20,399092,421389,3.02,1152880.9,8.25,-180304.11,-1.29,37380716,747.61
581,Exit long,2020-06-04 10:30,EXIT - Basso Stop,20576.85,19,385700,170513.7,1.26,865431,6.41,-56624.75,-0.42,37557980,751.16
581,Entry long,2020-06-02 11:45,PYR1-19L,20300,19,385700,170513.7,1.26,865431,6.41,-56624.75,-0.42,37557980,751.16
582,Exit long,2020-06-04 10:30,EXIT - Basso Stop,20576.85,19,390925,-12452.74,-0.09,682464.56,4.99,-76666.19,-0.56,37552370,751.05
582,Entry long,2020-06-02 14:15,PYR2-19L,20575,19,390925,-12452.74,-0.09,682464.56,4.99,-76666.19,-0.56,37552370,751.05
583,Exit long,2020-06-04 10:30,EXIT - Basso Stop,20576.85,19,397290,-235339.12,-1.69,459578.2,3.30,-299552.56,-2.15,37323980,746.48
583,Entry long,2020-06-03 09:15,PYR3-19L,20910,19,397290,-235339.12,-1.69,459578.2,3.30,-299552.56,-2.15,37323980,746.48
584,Exit long,2020-06-04 10:30,EXIT - Basso Stop,20576.85,19,406353,-552702.75,-3.88,142214.58,1.00,-616916.2,-4.34,36778388,735.57
584,Entry long,2020-06-03 13:00,PYR4-19L,21387,19,406353,-552702.75,-3.88,142214.58,1.00,-616916.2,-4.34,36778388,735.57
585,Exit long,2020-06-24 10:30,EXIT - Basso Stop,21945.6,27,564224.4,970494.75,4.91,1499905.4,7.59,-77157.93,-0.39,37697316,753.95
585,Entry long,2020-06-18 14:15,EOD-ENTRY-55L,20897.2,27,564224.4,970494.75,4.91,1499905.4,7.59,-77157.93,-0.39,37697316,753.95
586,Exit long,2020-06-24 14:15,EXIT - Basso Stop,21385.05,28,585121.6,457374.7,2.23,1555457.4,7.59,-80015.62,-0.39,38164930,763.30
586,Entry long,2020-06-18 14:15,EOD-ENTRY-55L,20897.2,28,585121.6,457374.7,2.23,1555457.4,7.59,-80015.62,-0.39,38164930,763.30
587,Exit long,2020-06-24 14:15,EXIT - Basso Stop,21385.05,27,575370,50748.84,0.25,1109614.2,5.51,-329478.97,-1.64,38225748,764.51
587,Entry long,2020-06-19 10:30,PYR1-27L,21310,27,575370,50748.84,0.25,1109614.2,5.51,-329478.97,-1.64,38225748,764.51
588,Exit long,2020-06-24 14:15,EXIT - Basso Stop,21385.05,27,587312.1,-367433.66,-1.79,691431.8,3.36,-437417.97,-2.13,37868590,757.37
588,Entry long,2020-06-22 09:15,PYR2-27L,21752.3,27,587312.1,-367433.66,-1.79,691431.8,3.36,-437417.97,-2.13,37868590,757.37
589,Exit long,2020-06-24 14:15,EXIT - Basso Stop,21385.05,27,595297.35,-647057.1,-3.10,411808.28,1.98,-717041.44,-3.44,37231950,744.64
589,Entry long,2020-06-22 13:00,PYR3-27L,22048.05,27,595297.35,-647057.1,-3.10,411808.28,1.98,-717041.44,-3.44,37231950,744.64
590,Exit long,2020-06-24 14:15,EXIT - Basso Stop,21385.05,27,603699.75,-941288.2,-4.45,117577.26,0.56,-1011272.5,-4.78,36301228,726.02
590,Entry long,2020-06-23 14:15,PYR4-27L,22359.25,27,603699.75,-941288.2,-4.45,117577.26,0.56,-1011272.5,-4.78,36301228,726.02
