Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
177,Entry long,2020-07-07 19:00,ENTRY-48L,48613,48,2333424,177685.2,0.76,326252.88,1.40,-20787.12,-0.09,5759194,115.18
178,Exit long,2020-07-13 19:00,EXIT - Basso Stop,49075,74,3644204,-162918.77,-0.45,0,0.00,-146241.02,-0.40,5596275,111.93
178,Entry long,2020-07-13 18:00,ENTRY-74L,49246,74,3644204,-162918.77,-0.45,0,0.00,-146241.02,-0.40,5596275,111.93
179,Exit long,2020-07-28 13:00,EXIT - Basso Stop,51875,141,6925920,3813348.5,5.50,4851020.5,7.00,-186909.6,-0.27,9409624,188.19
179,Entry long,2020-07-20 18:00,ENTRY-141L,49120,141,6925920,3813348.5,5.50,4851020.5,7.00,-186909.6,-0.27,9409624,188.19
180,Exit long,2020-08-18 19:00,EXIT - Basso Stop,52464,40,2134920,-384767.4,-1.80,312125.4,1.46,-555874.6,-2.60,9024856,180.50
180,Entry long,2020-08-17 19:00,ENTRY-40L,53373,40,2134920,-384767.4,-1.80,312125.4,1.46,-555874.6,-2.60,9024856,180.50
181,Exit long,2020-09-01 19:00,EXIT - Basso Stop,51602,51,2656284,-272259.94,-1.02,0,0.00,-279501.4,-1.05,8752596,175.05
181,Entry long,2020-09-01 09:00,ENTRY-51L,52084,51,2656284,-272259.94,-1.02,0,0.00,-279501.4,-1.05,8752596,175.05
182,Exit long,2020-09-11 09:00,EXIT - Basso Stop,51385,85,4382685,-193352.05,-0.44,256886.58,0.59,-197013.42,-0.45,8559244,171.18
182,Entry long,2020-09-10 15:00,ENTRY-85L,51561,85,4382685,-193352.05,-0.44,256886.58,0.59,-197013.42,-0.45,8559244,171.18
183,Exit long,2020-09-15 19:00,EXIT - Basso Stop,51740,104,5385328,-97511.44,-0.18,406753.38,0.75,-147566.64,-0.27,8461733,169.23
183,Entry long,2020-09-14 19:00,ENTRY-104L,51782,104,5385328,-97511.44,-0.18,406753.38,0.75,-147566.64,-0.27,8461733,169.23
184,Exit long,2020-09-21 09:00,EXIT - Basso Stop,51667,94,4870140,-183054.19,-0.38,49909.3,0.10,-170050.7,-0.35,8278679,165.57
184,Entry long,2020-09-18 21:00,ENTRY-94L,51810,94,4870140,-183054.19,-0.38,49909.3,0.10,-170050.7,-0.35,8278679,165.57
185,Exit long,2020-10-06 21:00,EXIT - Basso Stop,50738,90,4585860,-240161.4,-0.52,70670.7,0.15,-339729.3,-0.74,8038517.5,160.77
185,Entry long,2020-10-06 16:00,ENTRY-90L,50954,90,4585860,-240161.4,-0.52,70670.7,0.15,-339729.3,-0.74,8038517.5,160.77
186,Exit long,2020-10-13 09:00,EXIT - Basso Stop,50888,71,3592387,170582.83,0.47,437148.06,1.22,-65531.93,-0.18,8209100,164.18
186,Entry long,2020-10-09 09:00,ENTRY-71L,50597,71,3592387,170582.83,0.47,437148.06,1.22,-65531.93,-0.18,8209100,164.18
187,Exit long,2020-10-22 09:00,EXIT - Basso Stop,51119,109,5566957,-5554.64,-0.01,326415.22,0.59,-143374.78,-0.26,8203545.5,164.07
187,Entry long,2020-10-21 09:00,ENTRY-109L,51073,109,5566957,-5554.64,-0.01,326415.22,0.59,-143374.78,-0.26,8203545.5,164.07
188,Exit long,2020-11-04 10:00,EXIT - Basso Stop,51370,98,4971932,573249.06,1.15,895360.3,1.80,-551119.7,-1.11,8776795,175.54
188,Entry long,2020-10-30 18:00,ENTRY-98L,50734,98,4971932,573249.06,1.15,895360.3,1.80,-551119.7,-1.11,8776795,175.54
189,Exit long,2020-11-09 17:00,EXIT - Basso Stop,51288,55,2860055,-420554.47,-1.47,276649.72,0.97,-707300.25,-2.47,8356240,167.12
189,Entry long,2020-11-05 20:00,ENTRY-55L,52001,55,2860055,-420554.47,-1.47,276649.72,0.97,-707300.25,-2.47,8356240,167.12
190,Exit long,2020-11-16 17:00,EXIT - Basso Stop,50455,74,3766896,-369762.84,-0.98,171345.52,0.45,-605654.5,-1.61,7986477.5,159.73
190,Entry long,2020-11-13 17:00,ENTRY-74L,50904,74,3766896,-369762.84,-0.98,171345.52,0.45,-605654.5,-1.61,7986477.5,159.73
191,Exit long,2020-12-08 16:00,EXIT - Basso Stop,49716,46,2290156,-55085.46,-0.24,143109.22,0.62,-46410.78,-0.20,7931392,158.63
191,Entry long,2020-12-07 20:00,ENTRY-46L,49786,46,2290156,-55085.46,-0.24,143109.22,0.62,-46410.78,-0.20,7931392,158.63
192,Exit long,2020-12-18 13:00,EXIT - Basso Stop,49970,100,4931400,606358,1.23,1086343,2.20,-120657,-0.24,8537750,170.76
192,Entry long,2020-12-15 14:00,ENTRY-100L,49314,100,4931400,606358,1.23,1086343,2.20,-120657,-0.24,8537750,170.76
193,Exit long,2020-12-28 11:00,EXIT - Basso Stop,50041,59,2962567,-131054.93,-0.44,47137.16,0.16,-121012.84,-0.41,8406695,168.13
193,Entry long,2020-12-28 09:00,ENTRY-59L,50213,59,2962567,-131054.93,-0.44,47137.16,0.16,-121012.84,-0.41,8406695,168.13
194,Exit long,2020-12-31 23:00,EXIT - Basso Stop,50137,118,5930680,-204374.23,-0.34,11646.6,0.02,-183053.4,-0.31,8202320.5,164.05
194,Entry long,2020-12-31 18:00,ENTRY-118L,50260,118,5930680,-204374.23,-0.34,11646.6,0.02,-183053.4,-0.31,8202320.5,164.05
195,Exit long,2021-01-06 18:00,EXIT - Basso Stop,51345,66,3352470,329293.8,0.98,684157.6,2.04,-39862.35,-0.12,8531614,170.63
195,Entry long,2021-01-04 09:00,ENTRY-66L,50795,66,3352470,329293.8,0.98,684157.6,2.04,-39862.35,-0.12,8531614,170.63
196,Exit long,2021-01-21 18:00,EXIT - Basso Stop,49515,59,2932890,-144321.38,-0.49,4805.55,0.02,-214084.45,-0.73,8387293,167.75
196,Entry long,2021-01-21 09:00,ENTRY-59L,49710,59,2932890,-144321.38,-0.49,4805.55,0.02,-214084.45,-0.73,8387293,167.75
197,Exit long,2021-01-29 21:00,EXIT - Basso Stop,49115,94,4632978,-207928.94,-0.45,167655.11,0.36,-220564.89,-0.48,8179364,163.59
197,Entry long,2021-01-29 18:00,ENTRY-94L,49287,94,4632978,-207928.94,-0.45,167655.11,0.36,-220564.89,-0.48,8179364,163.59
198,Exit long,2021-03-18 13:00,EXIT - Basso Stop,45055,92,4156744,-158349.02,-0.38,87776.28,0.21,-207543.72,-0.50,8021015,160.42
198,Entry long,2021-03-18 09:00,ENTRY-92L,45182,92,4156744,-158349.02,-0.38,87776.28,0.21,-207543.72,-0.50,8021015,160.42
199,Exit long,2021-04-09 15:00,EXIT - Basso Stop,46378,82,3671878,1273805.6,3.47,1535540.6,4.18,-82319.39,-0.22,9294821,185.90
199,Entry long,2021-03-31 22:00,ENTRY-82L,44779,82,3671878,1273805.6,3.47,1535540.6,4.18,-82319.39,-0.22,9294821,185.90
200,Exit long,2021-04-14 18:00,EXIT - Basso Stop,46423,75,3493350,-151125.38,-0.43,111533.25,0.32,-206466.75,-0.59,9143695,182.87
200,Entry long,2021-04-13 18:00,ENTRY-75L,46578,75,3493350,-151125.38,-0.43,111533.25,0.32,-206466.75,-0.59,9143695,182.87
201,Exit long,2021-04-16 11:00,EXIT - Basso Stop,46685,69,3233271,-152332.69,-0.47,62493.65,0.19,-136226.36,-0.42,8991363,179.83
201,Entry long,2021-04-15 19:00,ENTRY-69L,46859,69,3233271,-152332.69,-0.47,62493.65,0.19,-136226.36,-0.42,8991363,179.83
202,Exit long,2021-04-16 18:00,EXIT - Basso Stop,46875,106,4984862,-210888.06,-0.42,28075.69,0.06,-186044.31,-0.37,8780475,175.61
202,Entry long,2021-04-16 17:00,ENTRY-106L,47027,106,4984862,-210888.06,-0.42,28075.69,0.06,-186044.31,-0.37,8780475,175.61
203,Exit long,2021-04-19 17:00,EXIT - Basso Stop,47229,74,3489988,14655.33,0.04,232670.06,0.67,-21149.94,-0.06,8795130,175.90
203,Entry long,2021-04-19 09:00,ENTRY-74L,47162,74,3489988,14655.33,0.04,232670.06,0.67,-21149.94,-0.06,8795130,175.90
204,Exit long,2021-04-22 11:00,EXIT - Basso Stop,47597,61,2912994,-124852.05,-0.43,156845.03,0.54,-123754.97,-0.42,8670278,173.41
204,Entry long,2021-04-21 17:00,ENTRY-61L,47754,61,2912994,-124852.05,-0.43,156845.03,0.54,-123754.97,-0.42,8670278,173.41
205,Exit long,2021-05-04 10:00,EXIT - Basso Stop,47164,81,3835755,-192990.19,-0.50,44001.23,0.11,-184418.78,-0.48,8477288,169.55
205,Entry long,2021-05-03 19:00,ENTRY-81L,47355,81,3835755,-192990.19,-0.50,44001.23,0.11,-184418.78,-0.48,8477288,169.55
206,Exit long,2021-05-11 12:00,EXIT - Basso Stop,47777,51,2421276,129220.48,0.53,297463.62,1.23,-30466.38,-0.13,8606508,172.13
206,Entry long,2021-05-06 19:00,ENTRY-51L,47476,51,2421276,129220.48,0.53,297463.62,1.23,-30466.38,-0.13,8606508,172.13
207,Exit long,2021-05-18 19:00,EXIT - Basso Stop,48217,102,4893960,192679.53,0.39,501850.2,1.02,-86689.8,-0.18,8799188,175.98
207,Entry long,2021-05-17 09:00,ENTRY-102L,47980,102,4893960,192679.53,0.39,501850.2,1.02,-86689.8,-0.18,8799188,175.98
208,Exit long,2021-05-20 11:00,EXIT - Basso Stop,48470,59,2872769,-159052.5,-0.55,26346.15,0.09,-160683.84,-0.56,8640135,172.80
208,Entry long,2021-05-19 19:00,ENTRY-59L,48691,59,2872769,-159052.5,-0.55,26346.15,0.09,-160683.84,-0.56,8640135,172.80
209,Exit long,2021-05-26 23:00,EXIT - Basso Stop,48620,72,3502800,-56617.2,-0.16,306486,0.87,-65754,-0.19,8583518,171.67
209,Entry long,2021-05-25 19:00,ENTRY-72L,48650,72,3502800,-56617.2,-0.16,306486,0.87,-65754,-0.19,8583518,171.67
210,Exit long,2021-06-01 19:00,EXIT - Basso Stop,49165,180,8752500,883989,1.01,1466437.5,1.67,-121162.5,-0.14,9467507,189.35
210,Entry long,2021-05-31 09:00,ENTRY-180L,48625,180,8752500,883989,1.01,1466437.5,1.67,-121162.5,-0.14,9467507,189.35
211,Exit long,2021-06-11 14:00,EXIT - Basso Stop,48960,127,6236716,-250233.19,-0.40,15806.42,0.03,-292803.6,-0.47,9217274,184.35
211,Entry long,2021-06-11 11:00,ENTRY-127L,49108,127,6236716,-250233.19,-0.40,15806.42,0.03,-292803.6,-0.47,9217274,184.35
212,Exit long,2021-07-02 21:00,EXIT - Basso Stop,47253,80,3790160,-137052,-0.36,74649.2,0.20,-168550.8,-0.44,9080222,181.60
212,Entry long,2021-07-02 13:00,ENTRY-80L,47377,80,3790160,-137052,-0.36,74649.2,0.20,-168550.8,-0.44,9080222,181.60
213,Exit long,2021-07-06 21:00,EXIT - Basso Stop,47623,187,8876890,197198.05,0.22,892485.56,1.00,-93004.45,-0.10,9277420,185.55
213,Entry long,2021-07-06 09:00,ENTRY-187L,47470,187,8876890,197198.05,0.22,892485.56,1.00,-93004.45,-0.10,9277420,185.55
214,Exit long,2021-07-15 15:00,EXIT - Basso Stop,48233,120,5780160,20159.4,0.03,321499.2,0.56,-56500.8,-0.10,9297579,185.95
214,Entry long,2021-07-14 17:00,ENTRY-120L,48168,120,5780160,20159.4,0.03,321499.2,0.56,-56500.8,-0.10,9297579,185.95
215,Exit long,2021-07-30 21:00,EXIT - Basso Stop,47995,137,6559286,94616.99,0.14,482323.56,0.73,-106776.43,-0.16,9392196,187.84
215,Entry long,2021-07-29 11:00,ENTRY-137L,47878,137,6559286,94616.99,0.14,482323.56,0.73,-106776.43,-0.16,9392196,187.84
216,Exit long,2021-08-04 19:00,EXIT - Basso Stop,47858,117,5629572,-358004.78,-0.64,162562.14,0.29,-386167.88,-0.69,9034192,180.68
216,Entry long,2021-08-04 17:00,ENTRY-117L,48116,117,5629572,-358004.78,-0.64,162562.14,0.29,-386167.88,-0.69,9034192,180.68
217,Exit long,2021-08-23 19:00,EXIT - Basso Stop,47356,84,3990504,-165842.05,-0.42,0,0.00,-186272.52,-0.47,8868349,177.37
217,Entry long,2021-08-23 18:00,ENTRY-84L,47506,84,3990504,-165842.05,-0.42,0,0.00,-186272.52,-0.47,8868349,177.37
218,Exit long,2021-08-27 13:00,EXIT - Basso Stop,47082,115,5456980,-479857.06,-0.88,4915.1,0.01,-457384.9,-0.84,8388492.5,167.77
218,Entry long,2021-08-27 11:00,ENTRY-115L,47452,115,5456980,-479857.06,-0.88,4915.1,0.01,-457384.9,-0.84,8388492.5,167.77
219,Exit long,2021-09-06 20:00,EXIT - Basso Stop,47415,120,5682720,13937.4,0.02,272786.4,0.48,-87213.6,-0.15,8402430,168.05
219,Entry long,2021-09-03 18:00,ENTRY-120L,47356,120,5682720,13937.4,0.02,272786.4,0.48,-87213.6,-0.15,8402430,168.05
220,Exit long,2021-09-15 15:00,EXIT - Basso Stop,47105,75,3546675,-173397.75,-0.49,0,0.00,-163233.38,-0.46,8229032,164.58
220,Entry long,2021-09-14 20:00,ENTRY-75L,47289,75,3546675,-173397.75,-0.49,0,0.00,-163233.38,-0.46,8229032,164.58
221,Exit long,2021-10-05 14:00,EXIT - Basso Stop,46570,47,2179108,74980.51,0.34,212354.45,0.97,-76225.54,-0.35,8304012.5,166.08
221,Entry long,2021-09-30 19:00,ENTRY-47L,46364,47,2179108,74980.51,0.34,212354.45,0.97,-76225.54,-0.35,8304012.5,166.08
222,Exit long,2021-10-08 19:00,EXIT - Basso Stop,46920,91,4257799,76572.41,0.18,375471,0.88,-182359,-0.43,8380585,167.61
222,Entry long,2021-10-06 16:00,ENTRY-91L,46789,91,4257799,76572.41,0.18,375471,0.88,-182359,-0.43,8380585,167.61
223,Exit long,2021-10-19 19:00,EXIT - Basso Stop,47260,126,5971896,-230993.28,-0.39,132680.52,0.22,-236499.48,-0.40,8149591.5,162.99
223,Entry long,2021-10-19 13:00,ENTRY-126L,47396,126,5971896,-230993.28,-0.39,132680.52,0.22,-236499.48,-0.40,8149591.5,162.99
224,Exit long,2021-10-22 21:00,EXIT - Basso Stop,47693,139,6612786,99199.44,0.15,628576.06,0.95,-145653.94,-0.22,8248791,164.98
224,Entry long,2021-10-22 15:00,ENTRY-139L,47574,139,6612786,99199.44,0.15,628576.06,0.95,-145653.94,-0.22,8248791,164.98
225,Exit long,2021-10-26 09:00,EXIT - Basso Stop,47947,98,4713310,-192100.58,-0.41,0,0.00,-168606.55,-0.36,8056690.5,161.13
225,Entry long,2021-10-25 19:00,ENTRY-98L,48095,98,4713310,-192100.58,-0.41,0,0.00,-168606.55,-0.36,8056690.5,161.13
226,Exit long,2021-10-28 19:00,EXIT - Basso Stop,47769,102,4892430,-248744.34,-0.51,51017.85,0.10,-224382.16,-0.46,7807946,156.16
226,Entry long,2021-10-28 17:00,ENTRY-102L,47965,102,4892430,-248744.34,-0.51,51017.85,0.10,-224382.16,-0.46,7807946,156.16
227,Exit long,2021-11-09 09:00,EXIT - Basso Stop,47995,87,4187136,-157523.5,-0.38,0,0.00,-162745.69,-0.39,7650422.5,153.01
227,Entry long,2021-11-08 18:00,ENTRY-87L,48128,87,4187136,-157523.5,-0.38,0,0.00,-162745.69,-0.39,7650422.5,153.01
228,Exit long,2021-11-12 14:00,EXIT - Basso Stop,49026,140,6746880,1099547.4,1.63,1586065.6,2.35,-218534.4,-0.32,8749970,175.00
228,Entry long,2021-11-09 18:00,ENTRY-140L,48192,140,6746880,1099547.4,1.63,1586065.6,2.35,-218534.4,-0.32,8749970,175.00
229,Exit long,2021-11-30 21:00,EXIT - Basso Stop,47698,106,5106550,-556432.7,-1.09,31707.25,0.06,-635032.75,-1.24,8193537.5,163.87
229,Entry long,2021-11-30 20:00,ENTRY-106L,48175,106,5106550,-556432.7,-1.09,31707.25,0.06,-635032.75,-1.24,8193537.5,163.87
230,Exit long,2021-12-08 18:00,EXIT - Basso Stop,47915,123,5915316,-276754.3,-0.47,11013.42,0.02,-290336.6,-0.49,7916783,158.34
230,Entry long,2021-12-08 11:00,ENTRY-123L,48092,123,5915316,-276754.3,-0.47,11013.42,0.02,-290336.6,-0.49,7916783,158.34
231,Exit long,2021-12-14 19:00,EXIT - Basso Stop,47815,110,5278350,-239690,-0.45,159508.25,0.30,-273891.75,-0.52,7677093,153.54
231,Entry long,2021-12-10 19:00,ENTRY-110L,47985,110,5278350,-239690,-0.45,159508.25,0.30,-273891.75,-0.52,7677093,153.54
232,Exit long,2021-12-20 12:00,EXIT - Basso Stop,48396,104,5013320,148407.48,0.30,425253.4,0.85,-134266.6,-0.27,7825500.5,156.51
232,Entry long,2021-12-16 11:00,ENTRY-104L,48205,104,5013320,148407.48,0.30,425253.4,0.85,-134266.6,-0.27,7825500.5,156.51
233,Exit long,2022-01-13 18:00,EXIT - Basso Stop,47793,163,7803462,-209998.61,-0.27,45742.69,0.06,-205277.31,-0.26,7615502,152.31
233,Entry long,2022-01-13 09:00,ENTRY-163L,47874,163,7803462,-209998.61,-0.27,45742.69,0.06,-205277.31,-0.26,7615502,152.31
234,Exit long,2022-01-14 15:00,EXIT - Basso Stop,47897,168,8060640,-219976.69,-0.27,0,0.00,-191503.2,-0.24,7395525.5,147.91
234,Entry long,2022-01-14 11:00,ENTRY-168L,47980,168,8060640,-219976.69,-0.27,0,0.00,-191503.2,-0.24,7395525.5,147.91
235,Exit long,2022-01-20 21:00,EXIT - Basso Stop,48351,153,7354863,354637.16,0.48,677735.7,0.92,-107154.31,-0.15,7750162.5,155.00
235,Entry long,2022-01-19 18:00,ENTRY-153L,48071,153,7354863,354637.16,0.48,677735.7,0.92,-107154.31,-0.15,7750162.5,155.00
236,Exit long,2022-02-04 19:00,EXIT - Basso Stop,47803,160,7688800,-479886.4,-0.62,23956,0.03,-638444,-0.83,7270276,145.41
236,Entry long,2022-02-04 15:00,ENTRY-160L,48055,160,7688800,-479886.4,-0.62,23956,0.03,-638444,-0.83,7270276,145.41
237,Exit long,2022-02-11 10:00,EXIT - Basso Stop,48648,145,6979575,673682.3,0.96,1126552.1,1.61,-192947.88,-0.28,7943958.5,158.88
237,Entry long,2022-02-07 18:00,ENTRY-145L,48135,145,6979575,673682.3,0.96,1126552.1,1.61,-192947.88,-0.28,7943958.5,158.88
238,Exit long,2022-02-15 13:00,EXIT - Basso Stop,49840,67,3311274,246807.23,0.74,538203.6,1.62,-23926.37,-0.07,8190765.5,163.82
238,Entry long,2022-02-14 09:00,ENTRY-67L,49422,67,3311274,246807.23,0.74,538203.6,1.62,-23926.37,-0.07,8190765.5,163.82
239,Exit long,2022-02-18 15:00,EXIT - Basso Stop,49867,99,4907232,246789.67,0.50,780333.8,1.59,-109676.16,-0.22,8437555,168.75
239,Entry long,2022-02-16 22:00,ENTRY-99L,49568,99,4907232,246789.67,0.50,780333.8,1.59,-109676.16,-0.22,8437555,168.75
240,Exit long,2022-02-22 14:00,EXIT - Basso Stop,50240,93,4680504,-128604.12,-0.27,208167.48,0.44,-235442.52,-0.50,8308951,166.18
240,Entry long,2022-02-22 09:00,ENTRY-93L,50328,93,4680504,-128604.12,-0.27,208167.48,0.44,-235442.52,-0.50,8308951,166.18
241,Exit long,2022-02-24 17:00,EXIT - Basso Stop,52031,15,769695,99949.2,1.30,194451.53,2.53,-42698.48,-0.55,8401116,168.02
241,Entry long,2022-02-24 09:00,ENTRY-30L,51313,15,769695,99949.2,1.30,194451.53,2.53,-42698.48,-0.55,8401116,168.02
242,Exit long,2022-02-24 20:00,EXIT - Basso Stop,51230,15,769695,-20140.72,-0.26,194451.53,2.53,-42698.48,-0.55,8384824,167.70
242,Entry long,2022-02-24 09:00,ENTRY-30L,51313,15,769695,-20140.72,-0.26,194451.53,2.53,-42698.48,-0.55,8384824,167.70
243,Exit long,2022-02-24 20:00,EXIT - Basso Stop,51230,15,787095,-194227.72,-2.47,20364.53,0.26,-208385.47,-2.65,8194532,163.89
243,Entry long,2022-02-24 15:00,PYR1-15L,52473,15,787095,-194227.72,-2.47,20364.53,0.26,-208385.47,-2.65,8194532,163.89
244,Exit long,2022-03-02 15:00,EXIT - Basso Stop,51390,29,1490484,-16643.97,-0.11,187717.58,1.26,-74442.42,-0.50,8177888,163.56
244,Entry long,2022-03-01 17:00,ENTRY-29L,51396,29,1490484,-16643.97,-0.11,187717.58,1.26,-74442.42,-0.50,8177888,163.56
245,Exit long,2022-03-07 18:00,EXIT - Basso Stop,53115,72,3742704,777925.06,2.08,1389606.5,3.71,-144713.52,-0.39,8955813,179.12
245,Entry long,2022-03-04 09:00,ENTRY-72L,51982,72,3742704,777925.06,2.08,1389606.5,3.71,-144713.52,-0.39,8955813,179.12
246,Exit long,2022-03-22 12:00,EXIT - Basso Stop,51642,72,3731760,-172609.92,-0.46,0,0.00,-161938.8,-0.43,8783203,175.66
246,Entry long,2022-03-22 10:00,ENTRY-72L,51830,72,3731760,-172609.92,-0.46,0,0.00,-161938.8,-0.43,8783203,175.66
247,Exit long,2022-04-01 13:00,EXIT - Basso Stop,51620,84,4329528,22191.96,0.05,320232.38,0.74,-46007.64,-0.11,8805395,176.11
247,Entry long,2022-03-31 17:00,ENTRY-84L,51542,84,4329528,22191.96,0.05,320232.38,0.74,-46007.64,-0.11,8805395,176.11
248,Exit long,2022-04-11 19:00,EXIT - Basso Stop,52105,87,4517736,108735.65,0.24,493321.3,1.09,-117418.68,-0.26,8914131,178.28
248,Entry long,2022-04-08 19:00,ENTRY-87L,51928,87,4517736,108735.65,0.24,493321.3,1.09,-117418.68,-0.26,8914131,178.28
249,Exit long,2022-05-19 22:00,EXIT - Basso Stop,50595,73,3705261,-155253.48,-0.42,0,0.00,-144816.31,-0.39,8758877,175.18
249,Entry long,2022-05-19 20:00,ENTRY-73L,50757,73,3705261,-155253.48,-0.42,0,0.00,-144816.31,-0.39,8758877,175.18
250,Exit long,2022-05-20 19:00,EXIT - Basso Stop,50614,88,4470840,-212704.36,-0.48,0,0.00,-278434.2,-0.62,8546173,170.92
250,Entry long,2022-05-20 11:00,ENTRY-88L,50805,88,4470840,-212704.36,-0.48,0,0.00,-278434.2,-0.62,8546173,170.92
251,Exit long,2022-06-03 19:00,EXIT - Basso Stop,51127,142,7242852,99305.57,0.14,426705.75,0.59,-172534.27,-0.24,8645478,172.91
251,Entry long,2022-06-02 15:00,ENTRY-142L,51006,142,7242852,99305.57,0.14,426705.75,0.59,-172534.27,-0.24,8645478,172.91
252,Exit long,2022-06-13 13:00,EXIT - Basso Stop,51315,40,2057200,-66549,-0.32,107714,0.52,-75086,-0.36,8578929,171.58
252,Entry long,2022-06-10 20:00,ENTRY-40L,51430,40,2057200,-66549,-0.32,107714,0.52,-75086,-0.36,8578929,171.58
253,Exit long,2022-06-17 23:00,EXIT - Basso Stop,50806,52,2646020,-67519.66,-0.26,114169.9,0.43,-57430.1,-0.22,8511410,170.23
253,Entry long,2022-06-16 20:00,ENTRY-52L,50885,52,2646020,-67519.66,-0.26,114169.9,0.43,-57430.1,-0.22,8511410,170.23
254,Exit long,2022-06-29 19:00,EXIT - Basso Stop,50845,109,5559436,-228817.7,-0.41,154232.81,0.28,-217457.19,-0.39,8282592,165.65
254,Entry long,2022-06-29 16:00,ENTRY-109L,51004,109,5559436,-228817.7,-0.41,154232.81,0.28,-217457.19,-0.39,8282592,165.65
255,Exit long,2022-07-05 19:00,EXIT - Basso Stop,51613,22,1140128,-57798.07,-0.51,99019.36,0.87,-74340.64,-0.65,8224794,164.50
255,Entry long,2022-07-01 09:00,ENTRY-22L,51824,22,1140128,-57798.07,-0.51,99019.36,0.87,-74340.64,-0.65,8224794,164.50
256,Exit long,2022-07-28 15:00,EXIT - Basso Stop,51005,100,5115400,-200079.5,-0.39,0,0.00,-174577,-0.34,8024714.5,160.49
256,Entry long,2022-07-28 13:00,ENTRY-100L,51154,100,5115400,-200079.5,-0.39,0,0.00,-174577,-0.34,8024714.5,160.49
257,Exit long,2022-08-01 09:00,EXIT - Basso Stop,51190,67,3433549,-72506.4,-0.21,419672.25,1.22,-167247.75,-0.49,7952208,159.04
257,Entry long,2022-07-28 18:00,ENTRY-67L,51247,67,3433549,-72506.4,-0.21,419672.25,1.22,-167247.75,-0.49,7952208,159.04
258,Exit long,2022-08-16 09:00,EXIT - Basso Stop,52001,154,8078840,-787295,-0.97,0,0.00,-787294.2,-0.97,7164913,143.30
258,Entry long,2022-08-12 22:00,ENTRY-154L,52460,154,8078840,-787295,-0.97,0,0.00,-787294.2,-0.97,7164913,143.30
259,Exit long,2022-08-25 18:00,EXIT - Basso Stop,51656,129,6676653,-196991.39,-0.29,42726.73,0.06,-184313.27,-0.28,6967922,139.36
259,Entry long,2022-08-25 12:00,ENTRY-129L,51757,129,6676653,-196991.39,-0.29,42726.73,0.06,-184313.27,-0.28,6967922,139.36
260,Exit long,2022-10-05 17:00,EXIT - Basso Stop,51280,74,3677430,1135539.2,3.09,1446812.9,3.93,-73887.15,-0.20,8103461,162.07
260,Entry long,2022-09-28 20:00,ENTRY-74L,49695,74,3677430,1135539.2,3.09,1446812.9,3.93,-73887.15,-0.20,8103461,162.07
261,Exit long,2022-11-02 20:00,EXIT - Basso Stop,50613,107,5398578,116059.16,0.21,383887.12,0.71,-47322.89,-0.09,8219520,164.39
261,Entry long,2022-11-01 11:00,ENTRY-107L,50454,107,5398578,116059.16,0.21,383887.12,0.71,-47322.89,-0.09,8219520,164.39
262,Exit long,2022-11-08 17:00,EXIT - Basso Stop,50639,82,4165518,-172789.58,-0.41,167772.4,0.40,-171707.6,-0.41,8046730.5,160.93
262,Entry long,2022-11-04 19:00,ENTRY-82L,50799,82,4165518,-172789.58,-0.41,167772.4,0.40,-171707.6,-0.41,8046730.5,160.93
263,Exit long,2022-11-15 19:00,EXIT - Basso Stop,52588,38,1952820,435484.2,2.23,545035.9,2.79,-38264.1,-0.20,8482215,169.64
263,Entry long,2022-11-08 20:00,ENTRY-38L,51390,38,1952820,435484.2,2.23,545035.9,2.79,-38264.1,-0.20,8482215,169.64
264,Exit long,2022-11-30 20:00,EXIT - Basso Stop,52634,119,6278797,-216221.22,-0.34,76896.02,0.12,-195613.98,-0.31,8265993.5,165.32
264,Entry long,2022-11-30 09:00,ENTRY-119L,52763,119,6278797,-216221.22,-0.34,76896.02,0.12,-195613.98,-0.31,8265993.5,165.32
265,Exit long,2022-12-02 19:00,EXIT - Basso Stop,53318,131,6965925,117577.09,0.17,520610.38,0.75,-67579.62,-0.10,8383570.5,167.67
265,Entry long,2022-12-01 17:00,ENTRY-131L,53175,131,6965925,117577.09,0.17,520610.38,0.75,-67579.62,-0.10,8383570.5,167.67
266,Exit long,2022-12-12 10:00,EXIT - Basso Stop,53794,111,5951931,132414.67,0.22,485280.34,0.81,-161849.66,-0.27,8515985,170.32
266,Entry long,2022-12-07 20:00,ENTRY-111L,53621,111,5951931,132414.67,0.22,485280.34,0.81,-161849.66,-0.27,8515985,170.32
267,Exit long,2022-12-15 09:00,EXIT - Basso Stop,53985,146,7881518,-75896.64,-0.10,859952.44,1.09,-86127.59,-0.11,8440089,168.80
267,Entry long,2022-12-13 16:00,ENTRY-146L,53983,146,7881518,-75896.64,-0.10,859952.44,1.09,-86127.59,-0.11,8440089,168.80
268,Exit long,2022-12-22 12:00,EXIT - Basso Stop,54525,88,4785968,74399.16,0.16,383510.16,0.80,-161209.84,-0.34,8514488,170.29
268,Entry long,2022-12-20 14:00,ENTRY-88L,54386,88,4785968,74399.16,0.16,383510.16,0.80,-161209.84,-0.34,8514488,170.29
269,Exit long,2022-12-27 23:00,EXIT - Basso Stop,54495,180,9839340,-400642.2,-0.41,0,0.00,-396596.7,-0.40,8113845.5,162.28
