Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
181,Exit long,2014-11-07 09:15,EXIT - Below ST,17301.75,37,592814,1614122,7.77,1951536.5,9.40,-20748.49,-0.10,11423806,228.48
181,Entry long,2014-10-17 14:15,EOD-ENTRY-37L,16022,37,592814,1614122,7.77,1951536.5,9.40,-20748.49,-0.10,11423806,228.48
182,Exit long,2014-11-07 09:15,EXIT - Below ST,17301.75,19,309491,651140.9,6.01,824407.8,7.60,-76667.19,-0.71,12085779,241.72
182,Entry long,2014-10-20 09:15,PYR1-19L,16289,19,309491,651140.9,6.01,824407.8,7.60,-76667.19,-0.71,12085779,241.72
183,Exit long,2014-11-07 09:15,EXIT - Below ST,17301.75,9,148117.5,255304.6,4.92,337378.38,6.50,-52276.61,-1.01,12346268,246.93
183,Entry long,2014-10-21 09:15,PYR2-9L,16457.5,9,148117.5,255304.6,4.92,337378.38,6.50,-52276.61,-1.01,12346268,246.93
184,Exit long,2014-11-25 09:15,EXIT - Below ST,18150,30,539130,150022.95,0.79,357765.44,1.89,-36299.55,-0.19,12481658,249.63
184,Entry long,2014-11-21 09:15,ENTRY-30L,17971,30,539130,150022.95,0.79,357765.44,1.89,-36299.55,-0.19,12481658,249.63
185,Exit long,2014-11-25 09:15,EXIT - Below ST,18150,15,272235,-18531.97,-0.19,85339.27,0.89,-61503.23,-0.64,12472655,249.45
185,Entry long,2014-11-21 10:30,PYR1-15L,18149,15,272235,-18531.97,-0.19,85339.27,0.89,-61503.23,-0.64,12472655,249.45
186,Exit long,2014-11-25 09:15,EXIT - Below ST,18150,8,145837.2,-32488.3,-0.64,22909.7,0.45,-29646.3,-0.58,12445271,248.91
186,Entry long,2014-11-24 10:30,PYR2-8L,18229.65,8,145837.2,-32488.3,-0.64,22909.7,0.45,-29646.3,-0.58,12445271,248.91
187,Exit long,2014-12-08 11:45,EXIT - Below ST,18622.85,24,446664,-21322.43,-0.14,251906.77,1.61,-189513.23,-1.21,12412145,248.24
187,Entry long,2014-11-28 09:15,ENTRY-24L,18611,24,446664,-21322.43,-0.14,251906.77,1.61,-189513.23,-1.21,12412145,248.24
188,Exit long,2014-12-08 11:45,EXIT - Below ST,18622.85,12,224403.6,-48204.72,-0.61,88409.88,1.12,-132300.12,-1.68,12371795,247.44
188,Entry long,2014-11-28 10:30,PYR1-12L,18700.3,12,224403.6,-48204.72,-0.61,88409.88,1.12,-132300.12,-1.68,12371795,247.44
189,Exit long,2014-12-08 11:45,EXIT - Below ST,18622.85,6,112826.7,-45995.73,-1.16,22311.57,0.56,-46463.43,-1.18,12329748,246.60
189,Entry long,2014-12-03 11:45,PYR2-6L,18804.45,6,112826.7,-45995.73,-1.16,22311.57,0.56,-46463.43,-1.18,12329748,246.60
190,Exit long,2014-12-23 13:00,EXIT - Below ST,18587.05,25,470182.5,-225438.81,-1.37,99656.11,0.60,-215343.89,-1.31,12095713,241.91
190,Entry long,2014-12-22 14:15,EOD-ENTRY-25L,18807.3,25,470182.5,-225438.81,-1.37,99656.11,0.60,-215343.89,-1.31,12095713,241.91
191,Exit long,2014-12-23 13:00,EXIT - Below ST,18587.05,13,245596,-155805.22,-1.81,0,0.00,-150555.86,-1.75,11948504,238.97
191,Entry long,2014-12-23 09:15,PYR1-13L,18892,13,245596,-155805.22,-1.81,0,0.00,-150555.86,-1.75,11948504,238.97
192,Exit long,2015-01-06 09:15,EXIT - Below ST,18812.9,50,944817.5,-212028.69,-0.64,645318.9,1.95,-321031.12,-0.97,11710923,234.22
192,Entry long,2014-12-31 09:15,ENTRY-50L,18896.35,50,944817.5,-212028.69,-0.64,645318.9,1.95,-321031.12,-0.97,11710923,234.22
193,Exit long,2015-01-06 09:15,EXIT - Below ST,18812.9,25,479620,-358660.5,-2.13,70013.3,0.42,-413161.7,-2.46,11369050,227.38
193,Entry long,2015-01-02 09:15,PYR1-25L,19184.8,25,479620,-358660.5,-2.13,70013.3,0.42,-413161.7,-2.46,11369050,227.38
194,Exit long,2015-01-06 09:15,EXIT - Below ST,18812.9,13,250425.5,-222347.77,-2.53,0,0.00,-250688.39,-2.86,11155467,223.11
194,Entry long,2015-01-02 13:00,PYR2-13L,19263.5,13,250425.5,-222347.77,-2.53,0,0.00,-250688.39,-2.86,11155467,223.11
195,Exit long,2015-01-28 13:00,EXIT - Below ST,20545,53,1016982.55,2442880.5,6.86,3202586.2,8.99,-151346.39,-0.42,13571251,271.43
195,Entry long,2015-01-15 09:15,ENTRY-53L,19188.35,53,1016982.55,2442880.5,6.86,3202586.2,8.99,-151346.39,-0.42,13571251,271.43
196,Exit long,2015-01-28 13:00,EXIT - Below ST,20545,27,521241.75,1133905.2,6.21,1520925.2,8.33,-187681.97,-1.03,14723400,294.47
196,Entry long,2015-01-15 10:30,PYR1-27L,19305.25,27,521241.75,1133905.2,6.21,1520925.2,8.33,-187681.97,-1.03,14723400,294.47
197,Exit long,2015-01-28 13:00,EXIT - Below ST,20545,13,252923.45,477453.97,5.39,663796.94,7.49,-42795.32,-0.48,15209706,304.19
197,Entry long,2015-01-19 09:15,PYR2-13L,19455.65,13,252923.45,477453.97,5.39,663796.94,7.49,-42795.32,-0.48,15209706,304.19
198,Exit long,2015-02-16 14:15,EXIT - Below ST,19244.95,34,660655.7,-267483.44,-1.16,189827.55,0.82,-284982.44,-1.23,14930593,298.61
198,Entry long,2015-02-13 11:45,ENTRY-34L,19431.05,34,660655.7,-267483.44,-1.16,189827.55,0.82,-284982.44,-1.23,14930593,298.61
199,Exit long,2015-02-16 14:15,EXIT - Below ST,19244.95,17,332279.45,-202116.03,-1.74,2739.47,0.02,-210865.53,-1.81,14740107,294.80
199,Entry long,2015-02-16 09:15,PYR1-17L,19545.85,17,332279.45,-202116.03,-1.74,2739.47,0.02,-210865.53,-1.81,14740107,294.80
200,Exit long,2015-03-04 13:00,EXIT - Below ST,20160,36,693000,1096943.4,4.52,1853145,7.63,-201663,-0.83,15818533,316.37
200,Entry long,2015-02-27 14:15,EOD-ENTRY-36L,19250,36,693000,1096943.4,4.52,1853145,7.63,-201663,-0.83,15818533,316.37
201,Exit long,2015-03-04 13:00,EXIT - Below ST,20160,18,349560.9,441233.06,3.60,819333.9,6.69,-208070.12,-1.70,16272001,325.44
201,Entry long,2015-02-28 09:15,PYR1-18L,19420.05,18,349560.9,441233.06,3.60,819333.9,6.69,-208070.12,-1.70,16272001,325.44
202,Exit long,2015-03-04 13:00,EXIT - Below ST,20160,9,179494.2,55470.31,0.88,244520.7,3.89,-25434.3,-0.40,16333754,326.68
202,Entry long,2015-02-28 14:15,PYR2-9L,19943.8,9,179494.2,55470.31,0.88,244520.7,3.89,-25434.3,-0.40,16333754,326.68
203,Exit long,2015-05-06 09:15,EXIT - Below ST,18166.65,48,893462.4,-813003.1,-2.60,39540.82,0.13,-1003067.2,-3.20,15520751,310.42
203,Entry long,2015-05-04 09:15,ENTRY-48L,18613.8,48,893462.4,-813003.1,-2.60,39540.82,0.13,-1003067.2,-3.20,15520751,310.42
204,Exit long,2015-05-22 14:15,EXIT - Below ST,18340,51,938145,-163746.97,-0.50,556214.94,1.69,-702210.06,-2.14,15331747,306.64
204,Entry long,2015-05-18 14:15,EOD-ENTRY-51L,18395,51,938145,-163746.97,-0.50,556214.94,1.69,-702210.06,-2.14,15331747,306.64
205,Exit long,2015-05-22 14:15,EXIT - Below ST,18340,26,480408.5,-158401.2,-0.94,208638.2,1.24,-432911.8,-2.57,15190160,303.80
205,Entry long,2015-05-19 11:45,PYR1-26L,18477.25,26,480408.5,-158401.2,-0.94,208638.2,1.24,-432911.8,-2.57,15190160,303.80
206,Exit long,2015-05-22 14:15,EXIT - Below ST,18340,13,241206.55,-114316.18,-1.35,69203.52,0.82,-251571.48,-2.98,15084286,301.69
206,Entry long,2015-05-20 10:30,PYR2-13L,18554.35,13,241206.55,-114316.18,-1.35,69203.52,0.82,-251571.48,-2.98,15084286,301.69
207,Exit long,2015-06-01 14:15,EXIT - Below ST,18639.7,63,1176361.2,-154376.69,-0.37,394535.34,0.96,-189017.89,-0.46,14908884,298.18
207,Entry long,2015-05-29 10:30,ENTRY-63L,18672.4,63,1176361.2,-154376.69,-0.37,394535.34,0.96,-189017.89,-0.46,14908884,298.18
208,Exit long,2015-06-01 14:15,EXIT - Below ST,18639.7,32,600720,-190637.66,-0.91,88174.8,0.42,-190649.2,-0.91,14739272,294.79
208,Entry long,2015-05-29 14:15,PYR1-32L,18772.5,32,600720,-190637.66,-0.91,88174.8,0.42,-190649.2,-0.91,14739272,294.79
209,Exit long,2015-06-26 10:30,EXIT - Below ST,18300,36,655335,75280.27,0.33,407038.28,1.77,-22936.72,-0.10,14797188,295.94
209,Entry long,2015-06-22 09:15,ENTRY-36L,18203.75,36,655335,75280.27,0.33,407038.28,1.77,-22936.72,-0.10,14797188,295.94
210,Exit long,2015-06-26 10:30,EXIT - Below ST,18300,18,330032.7,-45224.64,-0.39,120654.36,1.04,-61888.14,-0.54,14763514,295.27
210,Entry long,2015-06-22 10:30,PYR1-18L,18335.15,18,330032.7,-45224.64,-0.39,120654.36,1.04,-61888.14,-0.54,14763514,295.27
211,Exit long,2015-06-26 10:30,EXIT - Below ST,18300,9,166087.35,-60134.81,-1.03,22804.69,0.39,-66970.3,-1.15,14709193,294.18
211,Entry long,2015-06-23 09:15,PYR2-9L,18454.15,9,166087.35,-60134.81,-1.03,22804.69,0.39,-66970.3,-1.15,14709193,294.18
212,Exit long,2015-07-08 09:15,EXIT - Below ST,18660.2,47,871850,120068.22,0.39,703648.75,2.30,-257195.75,-0.84,14805717,296.11
212,Entry long,2015-07-01 14:15,EOD-ENTRY-47L,18550,47,871850,120068.22,0.39,703648.75,2.30,-257195.75,-0.84,14805717,296.11
213,Exit long,2015-07-08 09:15,EXIT - Below ST,18660.2,24,447676.8,-25463.26,-0.16,272535.3,1.74,-218108.69,-1.39,14795923,295.92
213,Entry long,2015-07-03 09:15,PYR1-24L,18653.2,24,447676.8,-25463.26,-0.16,272535.3,1.74,-218108.69,-1.39,14795923,295.92
214,Exit long,2015-07-08 09:15,EXIT - Below ST,18660.2,12,225000,-53428.28,-0.68,95571,1.21,-149751,-1.90,14750369,295.01
214,Entry long,2015-07-03 14:15,PYR2-12L,18750,12,225000,-53428.28,-0.68,95571,1.21,-149751,-1.90,14750369,295.01
215,Exit long,2015-07-20 09:15,EXIT - Below ST,19045.45,57,1080936.6,87063.3,0.23,592986.25,1.57,-362618.78,-0.96,14808718,296.17
215,Entry long,2015-07-13 13:00,ENTRY-57L,18963.8,57,1080936.6,87063.3,0.23,592986.25,1.57,-362618.78,-0.96,14808718,296.17
216,Exit long,2015-07-20 09:15,EXIT - Below ST,19045.45,29,552740,-53445.28,-0.28,203954.1,1.05,-70095.9,-0.36,14774619,295.49
216,Entry long,2015-07-16 09:15,PYR1-29L,19060,29,552740,-53445.28,-0.28,203954.1,1.05,-70095.9,-0.36,14774619,295.49
217,Exit long,2015-07-20 09:15,EXIT - Below ST,19045.45,14,267680,-55230.57,-0.59,69031.2,0.74,-63268.8,-0.67,14728757,294.58
217,Entry long,2015-07-16 11:45,PYR2-14L,19120,14,267680,-55230.57,-0.59,69031.2,0.74,-63268.8,-0.67,14728757,294.58
218,Exit long,2015-08-07 13:00,EXIT - Below ST,18940.05,51,954406.35,336554.78,1.01,823663.5,2.46,-74102.22,-0.22,15039550,300.79
218,Entry long,2015-07-31 10:30,ENTRY-51L,18713.85,51,954406.35,336554.78,1.01,823663.5,2.46,-74102.22,-0.22,15039550,300.79
219,Exit long,2015-08-07 13:00,EXIT - Below ST,18940.05,26,489216,78527.49,0.46,326857.44,1.91,-32001.06,-0.19,15135200,302.70
219,Entry long,2015-07-31 11:45,PYR1-26L,18816,26,489216,78527.49,0.46,326857.44,1.91,-32001.06,-0.19,15135200,302.70
220,Exit long,2015-08-07 13:00,EXIT - Below ST,18940.05,13,246832.95,-38687.37,-0.45,85477.59,0.99,-89242.41,-1.03,15105152,302.10
220,Entry long,2015-08-03 09:15,PYR2-13L,18987.15,13,246832.95,-38687.37,-0.45,85477.59,0.99,-89242.41,-1.03,15105152,302.10
221,Exit long,2015-09-22 13:00,EXIT - Below ST,17123,22,385891,-348165.9,-2.58,65033.82,0.48,-335751.2,-2.48,14756986,295.14
221,Entry long,2015-09-18 09:15,ENTRY-22L,17540.5,22,385891,-348165.9,-2.58,65033.82,0.48,-335751.2,-2.48,14756986,295.14
222,Exit long,2015-10-08 10:30,EXIT - Below ST,17492,42,740136.6,-243159.02,-0.94,323514.22,1.25,-241259.78,-0.93,14500792,290.02
222,Entry long,2015-10-05 10:30,ENTRY-42L,17622.3,42,740136.6,-243159.02,-0.94,323514.22,1.25,-241259.78,-0.93,14500792,290.02
223,Exit long,2015-10-08 10:30,EXIT - Below ST,17492,21,372432.9,-204423.27,-1.57,78913.35,0.60,-203473.66,-1.56,14309403,286.19
223,Entry long,2015-10-05 14:15,PYR1-21L,17734.9,21,372432.9,-204423.27,-1.57,78913.35,0.60,-203473.66,-1.56,14309403,286.19
224,Exit long,2015-10-21 11:45,EXIT - Below ST,17612.95,42,756042,-622786,-2.35,0,0.00,-651946.5,-2.46,13686617,273.73
224,Entry long,2015-10-16 14:15,EOD-ENTRY-42L,18001,42,756042,-622786,-2.35,0,0.00,-651946.5,-2.46,13686617,273.73
225,Exit long,2015-12-02 09:15,EXIT - Below ST,17365,35,608581.75,-70808.73,-0.33,210163.39,0.99,-146311.61,-0.69,13599274,271.99
225,Entry long,2015-11-27 09:15,ENTRY-35L,17388.05,35,608581.75,-70808.73,-0.33,210163.39,0.99,-146311.61,-0.69,13599274,271.99
226,Exit long,2015-12-02 09:15,EXIT - Below ST,17365,18,314566.2,-91816.77,-0.83,52683.18,0.48,-99304.32,-0.90,13518467,270.37
226,Entry long,2015-11-30 09:15,PYR1-18L,17475.9,18,314566.2,-91816.77,-0.83,52683.18,0.48,-99304.32,-0.90,13518467,270.37
227,Exit long,2015-12-02 09:15,EXIT - Below ST,17365,9,157860,-66120.08,-1.20,6129.9,0.11,-69863.85,-1.26,13457872,269.16
227,Entry long,2015-11-30 13:00,PYR2-9L,17540,9,157860,-66120.08,-1.20,6129.9,0.11,-69863.85,-1.26,13457872,269.16
228,Exit long,2016-01-04 09:15,EXIT - Below ST,16828.7,56,957768,-604134.1,-1.80,15478.12,0.05,-711191.9,-2.12,12853738,257.07
228,Entry long,2016-01-01 13:00,ENTRY-56L,17103,56,957768,-604134.1,-1.80,15478.12,0.05,-711191.9,-2.12,12853738,257.07
229,Exit long,2016-03-09 09:15,EXIT - Below ST,15071.8,25,376075,-1150.45,-0.01,343837.38,2.61,-107750.12,-0.82,12842481,256.85
229,Entry long,2016-03-02 09:15,ENTRY-25L,15043,25,376075,-1150.45,-0.01,343837.38,2.61,-107750.12,-0.82,12842481,256.85
230,Exit long,2016-03-09 09:15,EXIT - Below ST,15071.8,13,196820,-44777.37,-0.65,134616.3,1.95,-87878.7,-1.27,12804592,256.09
230,Entry long,2016-03-03 14:15,PYR1-13L,15140,13,196820,-44777.37,-0.65,134616.3,1.95,-87878.7,-1.27,12804592,256.09
231,Exit long,2016-03-09 09:15,EXIT - Below ST,15071.8,6,91927.5,-58767.04,-1.82,24030.04,0.75,-74785.46,-2.32,12749043,254.98
231,Entry long,2016-03-04 13:00,PYR2-6L,15321.25,6,91927.5,-58767.04,-1.82,24030.04,0.75,-74785.46,-2.32,12749043,254.98
232,Exit long,2016-03-17 14:15,EXIT - Below ST,15386.95,38,591027.3,-262462.6,-1.27,239528.55,1.16,-322396.47,-1.56,12476175,249.52
232,Entry long,2016-03-16 14:15,EOD-ENTRY-38L,15553.35,38,591027.3,-262462.6,-1.27,239528.55,1.16,-322396.47,-1.56,12476175,249.52
233,Exit long,2016-03-17 14:15,EXIT - Below ST,15386.95,19,297289.2,-193437.69,-1.86,24972.88,0.24,-223404.62,-2.14,12293143,245.86
233,Entry long,2016-03-17 10:30,PYR1-19L,15646.8,19,297289.2,-193437.69,-1.86,24972.88,0.24,-223404.62,-2.14,12293143,245.86
234,Exit long,2016-03-28 13:00,EXIT - Below ST,15696.5,50,790300,-246754.38,-0.89,320589.5,1.16,-262685.5,-0.95,12025220,240.50
234,Entry long,2016-03-21 09:15,ENTRY-50L,15806,50,790300,-246754.38,-0.89,320589.5,1.16,-262685.5,-0.95,12025220,240.50
235,Exit long,2016-03-28 13:00,EXIT - Below ST,15696.5,25,397105,-191870.61,-1.38,91801.33,0.66,-199836.17,-1.44,11847248,236.95
235,Entry long,2016-03-21 13:00,PYR1-25L,15884.2,25,397105,-191870.61,-1.38,91801.33,0.66,-199836.17,-1.44,11847248,236.95
236,Exit long,2016-03-28 13:00,EXIT - Below ST,15696.5,13,207714.65,-142517.17,-1.96,0,0.00,-146659.27,-2.02,11712000,234.24
236,Entry long,2016-03-22 14:15,PYR2-13L,15978.05,13,207714.65,-142517.17,-1.96,0,0.00,-146659.27,-2.02,11712000,234.24
237,Exit long,2016-04-05 10:30,EXIT - Below ST,16034,49,789390,-185466.95,-0.67,369651.1,1.34,-358880.9,-1.30,11505550,230.11
237,Entry long,2016-03-30 13:00,ENTRY-49L,16110,49,789390,-185466.95,-0.67,369651.1,1.34,-358880.9,-1.30,11505550,230.11
238,Exit long,2016-04-05 10:30,EXIT - Below ST,16034,25,404438.75,-153791.36,-1.09,129432.14,0.91,-242267.86,-1.71,11365914,227.32
238,Entry long,2016-03-31 09:15,PYR1-25L,16177.55,25,404438.75,-153791.36,-1.09,129432.14,0.91,-242267.86,-1.71,11365914,227.32
239,Exit long,2016-04-05 10:30,EXIT - Below ST,16034,12,195084,-107222.22,-1.57,28725.06,0.42,-149690.94,-2.19,11265520,225.31
239,Entry long,2016-03-31 13:00,PYR2-12L,16257,12,195084,-107222.22,-1.57,28725.06,0.42,-149690.94,-2.19,11265520,225.31
240,Exit long,2016-04-28 13:00,EXIT - Below ST,16765.05,57,930240,821870.06,2.52,1461696.6,4.48,-670958.4,-2.06,12062541,241.25
240,Entry long,2016-04-13 10:30,ENTRY-57L,16320,57,930240,821870.06,2.52,1461696.6,4.48,-670958.4,-2.06,12062541,241.25
241,Exit long,2016-04-28 13:00,EXIT - Below ST,16765.05,29,475890,326703.06,1.96,652228.9,3.91,-16656.15,-0.10,12405900,248.12
241,Entry long,2016-04-20 14:15,PYR1-29L,16410,29,475890,326703.06,1.96,652228.9,3.91,-16656.15,-0.10,12405900,248.12
242,Exit long,2016-04-28 13:00,EXIT - Below ST,16765.05,14,234073.7,5887.55,0.07,163037.92,1.99,-132113.58,-1.61,12419981,248.40
242,Entry long,2016-04-21 09:15,PYR2-14L,16719.55,14,234073.7,5887.55,0.07,163037.92,1.99,-132113.58,-1.61,12419981,248.40
243,Exit long,2016-05-13 11:45,EXIT - Below ST,16633,65,1094486.25,-543090.9,-1.42,372785.47,0.97,-706588.25,-1.84,11847812,236.96
243,Entry long,2016-05-10 13:00,ENTRY-65L,16838.25,65,1094486.25,-543090.9,-1.42,372785.47,0.97,-706588.25,-1.84,11847812,236.96
244,Exit long,2016-05-13 11:45,EXIT - Below ST,16633,33,558574.5,-377753.72,-1.93,87229.64,0.45,-396080.1,-2.02,11489608,229.79
244,Entry long,2016-05-12 09:15,PYR1-33L,16926.5,33,558574.5,-377753.72,-1.93,87229.64,0.45,-396080.1,-2.02,11489608,229.79
245,Exit long,2016-05-13 11:45,EXIT - Below ST,16633,16,272232,-232482.6,-2.44,0,0.00,-241368.12,-2.53,11266653,225.33
245,Entry long,2016-05-12 14:15,PYR2-16L,17014.5,16,272232,-232482.6,-2.44,0,0.00,-241368.12,-2.53,11266653,225.33
246,Exit long,2016-06-02 09:15,EXIT - Below ST,17420.05,54,910083.6,1006191.7,3.16,1488746.6,4.67,-63510.43,-0.20,12248401,244.97
246,Entry long,2016-05-25 10:30,ENTRY-54L,16853.4,54,910083.6,1006191.7,3.16,1488746.6,4.67,-63510.43,-0.20,12248401,244.97
247,Exit long,2016-06-02 09:15,EXIT - Below ST,17420.05,27,459163.35,358697.34,2.23,599974.8,3.73,-51508.22,-0.32,12623169,252.46
247,Entry long,2016-05-25 14:15,PYR1-27L,17006.05,27,459163.35,358697.34,2.23,599974.8,3.73,-51508.22,-0.32,12623169,252.46
248,Exit long,2016-06-02 09:15,EXIT - Below ST,17420.05,14,239232,145795.56,1.74,270902.38,3.23,-8373.12,-0.10,12777338,255.55
248,Entry long,2016-05-26 11:45,PYR2-14L,17088,14,239232,145795.56,1.74,270902.38,3.23,-8373.12,-0.10,12777338,255.55
249,Exit long,2016-06-24 09:15,EXIT - Below ST,16960,57,1020015,-1934860.8,-5.41,0,0.00,-1954890.5,-5.47,10842477,216.85
249,Entry long,2016-06-23 14:15,EOD-ENTRY-57L,17895,57,1020015,-1934860.8,-5.41,0,0.00,-1954890.5,-5.47,10842477,216.85
250,Exit long,2016-07-08 09:15,EXIT - Below ST,17998,54,977000.4,-247005.23,-0.72,217269.48,0.63,-279139,-0.82,10569405,211.39
250,Entry long,2016-07-01 09:15,ENTRY-54L,18092.6,54,977000.4,-247005.23,-0.72,217269.48,0.63,-279139,-0.82,10569405,211.39
251,Exit long,2016-07-08 09:15,EXIT - Below ST,17998,27,489998.7,-176002.56,-1.03,56134.8,0.33,-192069.45,-1.12,10410553,208.21
251,Entry long,2016-07-04 09:15,PYR1-27L,18148.1,27,489998.7,-176002.56,-1.03,56134.8,0.33,-192069.45,-1.12,10410553,208.21
252,Exit long,2016-07-08 09:15,EXIT - Below ST,17998,14,254765.7,-115515.32,-1.29,4852.2,0.05,-123846.3,-1.39,10303954,206.08
252,Entry long,2016-07-07 13:00,PYR2-14L,18197.55,14,254765.7,-115515.32,-1.29,4852.2,0.05,-123846.3,-1.39,10303954,206.08
253,Exit long,2016-07-18 14:15,EXIT - Below ST,18925,52,957892,849310.25,2.53,1340573.8,3.99,-53546.22,-0.16,11128010,222.56
253,Entry long,2016-07-11 09:15,ENTRY-52L,18421,52,957892,849310.25,2.53,1340573.8,3.99,-53546.22,-0.16,11128010,222.56
254,Exit long,2016-07-18 14:15,EXIT - Below ST,18925,26,480181,381386.9,2.27,627018.7,3.73,-57255.84,-0.34,11526203,230.52
254,Entry long,2016-07-11 13:00,PYR1-26L,18468.5,26,480181,381386.9,2.27,627018.7,3.73,-57255.84,-0.34,11526203,230.52
255,Exit long,2016-07-18 14:15,EXIT - Below ST,18925,13,241385.3,145330.14,1.72,268146,3.17,-21211.24,-0.25,11679982,233.60
255,Entry long,2016-07-12 09:15,PYR2-13L,18568.1,13,241385.3,145330.14,1.72,268146,3.17,-21211.24,-0.25,11679982,233.60
256,Exit long,2016-08-22 10:30,EXIT - Below ST,19261.05,72,1389024,-175147.69,-0.36,465716.16,0.96,-135681.84,-0.28,11480394,229.61
256,Entry long,2016-08-18 10:30,ENTRY-72L,19292,72,1389024,-175147.69,-0.36,465716.16,0.96,-135681.84,-0.28,11480394,229.61
257,Exit long,2016-08-22 10:30,EXIT - Below ST,19261.05,36,698274,-219375.52,-0.90,101056.41,0.41,-199642.6,-0.82,11285458,225.71
257,Entry long,2016-08-19 09:15,PYR1-36L,19396.5,36,698274,-219375.52,-0.90,101056.41,0.41,-199642.6,-0.82,11285458,225.71
258,Exit long,2016-09-09 09:15,EXIT - Below ST,20253.1,49,957876.5,1140129.2,3.40,1854603.6,5.53,-98352.68,-0.29,12400104,248.00
258,Entry long,2016-08-30 09:15,ENTRY-49L,19548.5,49,957876.5,1140129.2,3.40,1854603.6,5.53,-98352.68,-0.29,12400104,248.00
259,Exit long,2016-09-09 09:15,EXIT - Below ST,20253.1,25,490902.5,504971.94,2.94,869499.7,5.06,-17181.59,-0.10,12922258,258.45
259,Entry long,2016-08-30 14:15,PYR1-25L,19636.1,25,490902.5,504971.94,2.94,869499.7,5.06,-17181.59,-0.10,12922258,258.45
260,Exit long,2016-09-09 09:15,EXIT - Below ST,20253.1,12,237192,187773.98,2.26,362747.28,4.37,-24009.72,-0.29,13118334,262.37
260,Entry long,2016-08-31 09:15,PYR2-12L,19766,12,237192,187773.98,2.26,362747.28,4.37,-24009.72,-0.29,13118334,262.37
261,Exit long,2016-10-26 09:15,EXIT - Below ST,19605,62,1209610.7,121596.27,0.29,815681.6,1.92,-384870.88,-0.91,13207549,264.15
261,Entry long,2016-10-18 14:15,EOD-ENTRY-62L,19509.85,62,1209610.7,121596.27,0.29,815681.6,1.92,-384870.88,-0.91,13207549,264.15
262,Exit long,2016-10-26 09:15,EXIT - Below ST,19605,31,609483.25,-103092.09,-0.48,243950.6,1.14,-172743.66,-0.81,13125789,262.52
262,Entry long,2016-10-20 09:15,PYR1-31L,19660.75,31,609483.25,-103092.09,-0.48,243950.6,1.14,-172743.66,-0.81,13125789,262.52
263,Exit long,2016-10-26 09:15,EXIT - Below ST,19605,16,315680,-92027.6,-0.83,87091.2,0.79,-96112.8,-0.87,13044810,260.90
263,Entry long,2016-10-21 14:15,PYR2-16L,19730,16,315680,-92027.6,-0.83,87091.2,0.79,-96112.8,-0.87,13044810,260.90
264,Exit long,2016-11-09 09:15,EXIT - Below ST,18825.5,59,1154925,-1627014.5,-4.02,0,0.00,-2879797.5,-7.12,11417796,228.36
264,Entry long,2016-11-08 14:15,EOD-ENTRY-59L,19575,59,1154925,-1627014.5,-4.02,0,0.00,-2879797.5,-7.12,11417796,228.36
265,Exit long,2016-11-11 14:15,EXIT - Below ST,19872.8,25,500625,-168085.58,-0.96,251103.12,1.43,-234521.88,-1.34,11240515,224.81
265,Entry long,2016-11-10 09:15,ENTRY-25L,20025,25,500625,-168085.58,-0.96,251103.12,1.43,-234521.88,-1.34,11240515,224.81
266,Exit long,2016-11-11 14:15,EXIT - Below ST,19872.8,13,262718.95,-171276.53,-1.86,46701.59,0.51,-205823.4,-2.24,11078433,221.57
266,Entry long,2016-11-10 10:30,PYR1-13L,20209.15,13,262718.95,-171276.53,-1.86,46701.59,0.51,-205823.4,-2.24,11078433,221.57
267,Exit long,2017-01-19 09:15,EXIT - Below ST,19116.25,81,1495053.45,1761176.5,3.36,2328931.5,4.45,-52326.87,-0.10,12799795,256.00
267,Entry long,2017-01-10 14:15,EOD-ENTRY-81L,18457.45,81,1495053.45,1761176.5,3.36,2328931.5,4.45,-52326.87,-0.10,12799795,256.00
268,Exit long,2017-01-19 09:15,EXIT - Below ST,19116.25,41,763682.4,648774.06,2.42,936156.1,3.50,-32540.63,-0.12,13475298,269.51
268,Entry long,2017-01-11 09:15,PYR1-41L,18626.4,41,763682.4,648774.06,2.42,936156.1,3.50,-32540.63,-0.12,13475298,269.51
269,Exit long,2017-01-19 09:15,EXIT - Below ST,19116.25,20,373900,268407.12,2.05,408593.5,3.12,-21486.5,-0.16,13756791,275.14
269,Entry long,2017-01-11 10:30,PYR2-20L,18695,20,373900,268407.12,2.05,408593.5,3.12,-21486.5,-0.16,13756791,275.14
270,Exit long,2017-01-30 14:15,EXIT - Below ST,19641.95,81,1556232.75,1106628.9,2.03,1822443.6,3.34,-61839.14,-0.11,14822131,296.44
270,Entry long,2017-01-25 11:45,ENTRY-81L,19212.75,81,1556232.75,1106628.9,2.03,1822443.6,3.34,-61839.14,-0.11,14822131,296.44
271,Exit long,2017-01-30 14:15,EXIT - Below ST,19641.95,41,790231.95,472235.7,1.71,834561.6,3.01,-31389.12,-0.11,15322025,306.44
271,Entry long,2017-01-25 13:00,PYR1-41L,19273.95,41,790231.95,472235.7,1.71,834561.6,3.01,-31389.12,-0.11,15322025,306.44
