Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
406,Entry long,2017-01-11 12:15,PYR2-10L,18815.15,10,188151.5,76847.96,1.17,137267.34,2.08,-7982.65,-0.12,10418897,208.38
407,Exit long,2017-01-17 11:15,EXIT - Basso Stop,19053.65,10,188738.5,56292.69,0.85,116712.08,1.77,-28537.92,-0.43,10478493,209.57
407,Entry long,2017-01-11 13:15,PYR3-10L,18873.85,10,188738.5,56292.69,0.85,116712.08,1.77,-28537.92,-0.43,10478493,209.57
408,Exit long,2017-01-30 13:15,EXIT - Basso Stop,19667.5,45,861484.5,793790.9,2.63,1135776.5,3.76,-26179.73,-0.09,11266870,225.34
408,Entry long,2017-01-25 09:15,ENTRY-45L,19144.1,45,861484.5,793790.9,2.63,1135776.5,3.76,-26179.73,-0.09,11266870,225.34
409,Exit long,2017-01-30 13:15,EXIT - Basso Stop,19667.5,12,230946.6,169047.27,2.09,260243.44,3.22,-11412.56,-0.14,11439959,228.80
409,Entry long,2017-01-25 12:15,PYR1-12L,19245.55,12,230946.6,169047.27,2.09,260243.44,3.22,-11412.56,-0.14,11439959,228.80
410,Exit long,2017-01-30 13:15,EXIT - Basso Stop,19667.5,2,38932.8,12707.31,0.93,27906.68,2.05,-1076.82,-0.08,11453347,229.07
410,Entry long,2017-01-25 14:15,PYR2-2L,19466.4,2,38932.8,12707.31,0.93,27906.68,2.05,-1076.82,-0.08,11453347,229.07
411,Exit long,2017-01-30 13:15,EXIT - Basso Stop,19667.5,2,39472.3,-6184.63,-0.45,9014.73,0.65,-6332.76,-0.46,11447853,228.96
411,Entry long,2017-01-27 09:15,PYR3-2L,19736.15,2,39472.3,-6184.63,-0.45,9014.73,0.65,-6332.76,-0.46,11447853,228.96
412,Exit long,2017-02-23 14:15,EXIT - Basso Stop,20875.25,28,588131.6,-147382.17,-0.72,9160.7,0.04,-154009.3,-0.75,11300471,226.01
412,Entry long,2017-02-23 12:15,ENTRY-28L,21004.7,28,588131.6,-147382.17,-0.72,9160.7,0.04,-154009.3,-0.75,11300471,226.01
413,Exit long,2017-03-31 14:15,EXIT - Basso Stop,21486.7,39,837745.35,-21066.97,-0.07,221962.2,0.76,-74379.3,-0.25,11279404,225.59
413,Entry long,2017-03-30 09:15,ENTRY-39L,21480.65,39,837745.35,-21066.97,-0.07,221962.2,0.76,-74379.3,-0.25,11279404,225.59
414,Exit long,2017-04-18 13:15,EXIT - Basso Stop,21855.75,27,592220.7,-94731.45,-0.46,26869.14,0.13,-122866.11,-0.59,11184673,223.69
414,Entry long,2017-04-18 09:15,ENTRY-27L,21934.1,27,592220.7,-94731.45,-0.46,26869.14,0.13,-122866.11,-0.59,11184673,223.69
415,Exit long,2017-05-11 15:15,EXIT - Basso Stop,22811.85,33,719375.25,1143790.1,4.54,1357876.1,5.39,-57345.32,-0.23,12317304,246.35
415,Entry long,2017-04-24 12:15,ENTRY-33L,21799.25,33,719375.25,1143790.1,4.54,1357876.1,5.39,-57345.32,-0.23,12317304,246.35
416,Exit long,2017-05-11 15:15,EXIT - Basso Stop,22811.85,16,351288.8,466993.12,3.80,570792.44,4.64,-16815.55,-0.14,12790445,255.81
416,Entry long,2017-04-25 13:15,PYR1-16L,21955.55,16,351288.8,466993.12,3.80,570792.44,4.64,-16815.55,-0.14,12790445,255.81
417,Exit long,2017-05-11 15:15,EXIT - Basso Stop,22811.85,11,242024.2,303088.53,3.58,374450.56,4.42,-4331.67,-0.05,13097769,261.96
417,Entry long,2017-04-25 15:15,PYR2-11L,22002.2,11,242024.2,303088.53,3.58,374450.56,4.42,-4331.67,-0.05,13097769,261.96
418,Exit long,2017-05-11 15:15,EXIT - Basso Stop,22811.85,2,44341,43320.12,2.79,56295.03,3.63,-7075.97,-0.46,13141865,262.84
418,Entry long,2017-04-26 09:15,PYR3-2L,22170.5,2,44341,43320.12,2.79,56295.03,3.63,-7075.97,-0.46,13141865,262.84
419,Exit long,2017-06-09 09:15,EXIT - Basso Stop,23499.75,36,820857.6,850499.1,2.96,1216529,4.23,-14680.01,-0.05,13985048,279.70
419,Entry long,2017-05-25 12:15,ENTRY-36L,22801.6,36,820857.6,850499.1,2.96,1216529,4.23,-14680.01,-0.05,13985048,279.70
420,Exit long,2017-06-09 09:15,EXIT - Basso Stop,23499.75,18,418054.5,158216.62,1.08,341231.53,2.33,-149223.45,-1.02,14150580,283.01
420,Entry long,2017-05-25 14:15,PYR1-18L,23225.25,18,418054.5,158216.62,1.08,341231.53,2.33,-149223.45,-1.02,14150580,283.01
421,Exit long,2017-06-22 15:15,EXIT - Basso Stop,23715.95,49,1160503.75,14577.76,0.04,335124.94,0.82,-147304.56,-0.36,14165158,283.30
421,Entry long,2017-06-19 13:15,ENTRY-49L,23683.75,49,1160503.75,14577.76,0.04,335124.94,0.82,-147304.56,-0.36,14165158,283.30
422,Exit long,2017-07-06 14:15,EXIT - Basso Stop,23479.7,53,1248436.2,-184048.56,-0.42,0,0.00,-182026.89,-0.42,13981110,279.62
422,Entry long,2017-07-06 13:15,ENTRY-53L,23555.4,53,1248436.2,-184048.56,-0.42,0,0.00,-182026.89,-0.42,13981110,279.62
423,Exit long,2017-07-11 15:15,EXIT - Basso Stop,23602.95,41,971831.2,-177800.9,-0.52,63065.95,0.19,-165529.55,-0.49,13803309,276.07
423,Entry long,2017-07-10 13:15,ENTRY-41L,23703.2,41,971831.2,-177800.9,-0.52,63065.95,0.19,-165529.55,-0.49,13803309,276.07
424,Exit long,2017-07-21 12:15,EXIT - Basso Stop,24110,46,1099551.8,294136.28,0.76,611314.3,1.59,-209705.16,-0.54,14097445,281.95
424,Entry long,2017-07-13 09:15,ENTRY-46L,23903.3,46,1099551.8,294136.28,0.76,611314.3,1.59,-209705.16,-0.54,14097445,281.95
425,Exit long,2017-08-29 09:15,EXIT - Basso Stop,24184.75,41,1001189.25,-371380.88,-1.06,33780.44,0.10,-401670.3,-1.15,13726064,274.52
425,Entry long,2017-08-28 09:15,ENTRY-41L,24419.25,41,1001189.25,-371380.88,-1.06,33780.44,0.10,-401670.3,-1.15,13726064,274.52
426,Exit long,2017-09-04 10:15,EXIT - Basso Stop,24396.8,30,734436,-114280.95,-0.44,36287.37,0.14,-131292.62,-0.51,13611783,272.24
426,Entry long,2017-09-01 09:15,ENTRY-30L,24481.2,30,734436,-114280.95,-0.44,36287.37,0.14,-131292.62,-0.51,13611783,272.24
427,Exit long,2017-09-13 14:15,EXIT - Basso Stop,24807.7,51,1251282.45,442820.44,1.01,695761.8,1.59,-25288.94,-0.06,14045924,280.92
427,Entry long,2017-09-11 10:15,ENTRY-51L,24534.95,51,1251282.45,442820.44,1.01,695761.8,1.59,-25288.94,-0.06,14045924,280.92
428,Exit long,2017-09-13 14:15,EXIT - Basso Stop,24807.7,19,471091.7,-7581.66,-0.05,86651.4,0.53,-48011.1,-0.29,14046587,280.93
428,Entry long,2017-09-12 13:15,PYR1-19L,24794.3,19,471091.7,-7581.66,-0.05,86651.4,0.53,-48011.1,-0.29,14046587,280.93
429,Exit long,2017-09-13 14:15,EXIT - Basso Stop,24807.7,1,24873.65,-3177.67,-0.36,1781.96,0.20,-2838.04,-0.33,14043844,280.88
429,Entry long,2017-09-13 09:15,PYR2-1L,24873.65,1,24873.65,-3177.67,-0.36,1781.96,0.20,-2838.04,-0.33,14043844,280.88
430,Exit long,2017-09-20 15:15,EXIT - Basso Stop,25009.75,53,1329306.25,-179091.9,-0.38,20515.14,0.04,-201713.86,-0.43,13864752,277.30
430,Entry long,2017-09-18 11:15,ENTRY-53L,25081.25,53,1329306.25,-179091.9,-0.38,20515.14,0.04,-201713.86,-0.43,13864752,277.30
431,Exit long,2017-10-16 10:15,EXIT - Basso Stop,24585.65,14,343632.8,7783.44,0.06,163697.92,1.36,-18263.57,-0.15,13860035,277.20
431,Entry long,2017-10-13 09:15,ENTRY-29L,24545.2,14,343632.8,7783.44,0.06,163697.92,1.36,-18263.57,-0.15,13860035,277.20
432,Exit long,2017-10-18 09:15,EXIT - Basso Stop,24383.8,15,368178,-97578.86,-0.76,175390.64,1.36,-113490.62,-0.88,13768900,275.38
432,Entry long,2017-10-13 09:15,ENTRY-29L,24545.2,15,368178,-97578.86,-0.76,175390.64,1.36,-113490.62,-0.88,13768900,275.38
433,Exit long,2017-10-18 09:15,EXIT - Basso Stop,24383.8,14,346139.5,-178851.97,-1.48,75919.56,0.63,-193702.94,-1.60,13596105,271.92
433,Entry long,2017-10-13 14:15,PYR1-14L,24724.25,14,346139.5,-178851.97,-1.48,75919.56,0.63,-193702.94,-1.60,13596105,271.92
434,Exit long,2017-11-07 09:15,EXIT - Basso Stop,25517.4,44,1084391,1304485.8,3.44,1628438.1,4.29,-72260.84,-0.19,14888425,297.77
434,Entry long,2017-10-25 09:15,ENTRY-44L,24645.25,44,1084391,1304485.8,3.44,1628438.1,4.29,-72260.84,-0.19,14888425,297.77
435,Exit long,2017-11-07 09:15,EXIT - Basso Stop,25517.4,22,545253.5,545159.4,2.86,707135.56,3.70,-32064.44,-0.17,15443126,308.86
435,Entry long,2017-10-25 11:15,PYR1-22L,24784.25,22,545253.5,545159.4,2.86,707135.56,3.70,-32064.44,-0.17,15443126,308.86
436,Exit long,2017-11-07 09:15,EXIT - Basso Stop,25517.4,4,99801,75868.27,2.17,105318.48,3.01,-13450.52,-0.38,15520741,310.41
436,Entry long,2017-10-25 12:15,PYR2-4L,24950.25,4,99801,75868.27,2.17,105318.48,3.01,-13450.52,-0.38,15520741,310.41
437,Exit long,2017-11-07 09:15,EXIT - Basso Stop,25517.4,2,50154.5,29039.69,1.65,43764.8,2.49,-15619.7,-0.89,15550658,311.01
437,Entry long,2017-10-25 13:15,PYR3-2L,25077.25,2,50154.5,29039.69,1.65,43764.8,2.49,-15619.7,-0.89,15550658,311.01
438,Exit long,2017-11-17 14:15,EXIT - Basso Stop,25820.75,20,511005,171370.16,0.96,288137.4,1.61,-9117.59,-0.05,15695964,313.92
438,Entry long,2017-11-16 15:15,EOD-ENTRY-58L,25550.25,20,511005,171370.16,0.96,288137.4,1.61,-9117.59,-0.05,15695964,313.92
439,Exit long,2017-11-21 15:15,EXIT - Basso Stop,25792.7,38,970909.5,288315.44,0.85,847176.56,2.49,-17323.42,-0.05,16001270,320.03
439,Entry long,2017-11-16 15:15,EOD-ENTRY-58L,25550.25,38,970909.5,288315.44,0.85,847176.56,2.49,-17323.42,-0.05,16001270,320.03
440,Exit long,2017-11-21 15:15,EXIT - Basso Stop,25792.7,20,518496,-110571.12,-0.61,183566.31,1.01,-134828.69,-0.74,15899773,318.00
440,Entry long,2017-11-17 10:15,PYR1-20L,25924.8,20,518496,-110571.12,-0.61,183566.31,1.01,-134828.69,-0.74,15899773,318.00
441,Exit long,2017-11-28 13:15,EXIT - Basso Stop,25863.75,38,985919.5,-142847.98,-0.41,40800.91,0.12,-162090.6,-0.47,15756925,315.14
441,Entry long,2017-11-27 14:15,EOD-ENTRY-38L,25945.25,38,985919.5,-142847.98,-0.41,40800.91,0.12,-162090.6,-0.47,15756925,315.14
442,Exit long,2017-12-22 13:15,EXIT - Basso Stop,25628.35,41,1046141.65,125028.68,0.34,383564.28,1.05,-2193265.2,-5.99,15872965,317.46
442,Entry long,2017-12-15 09:15,ENTRY-41L,25515.65,41,1046141.65,125028.68,0.34,383564.28,1.05,-2193265.2,-5.99,15872965,317.46
443,Exit long,2017-12-22 13:15,EXIT - Basso Stop,25628.35,20,513605,-54288.01,-0.30,71826.91,0.40,-117873.09,-0.66,15827665,316.55
443,Entry long,2017-12-18 10:15,PYR1-20L,25680.25,20,513605,-54288.01,-0.30,71826.91,0.40,-117873.09,-0.66,15827665,316.55
444,Exit long,2018-01-09 11:15,EXIT - Basso Stop,25675.1,67,1725759.2,-253767.34,-0.42,0,0.00,-303510.53,-0.50,15573898,311.48
444,Entry long,2018-01-08 09:15,ENTRY-67L,25757.6,67,1725759.2,-253767.34,-0.42,0,0.00,-303510.53,-0.50,15573898,311.48
445,Exit long,2018-01-18 14:15,EXIT - Basso Stop,26517.8,50,1298642.5,907733.2,2.00,1368698.8,3.01,-129213.74,-0.28,16469944,329.40
445,Entry long,2018-01-15 10:15,ENTRY-50L,25972.85,50,1298642.5,907733.2,2.00,1368698.8,3.01,-129213.74,-0.28,16469944,329.40
446,Exit long,2018-01-18 14:15,EXIT - Basso Stop,26517.8,25,667807.5,-193475.67,-0.83,18982.12,0.08,-298074.12,-1.27,16288155,325.76
446,Entry long,2018-01-18 09:15,PYR1-25L,26712.3,25,667807.5,-193475.67,-0.83,18982.12,0.08,-298074.12,-1.27,16288155,325.76
447,Exit long,2018-01-25 12:15,EXIT - Basso Stop,27249.75,11,296046.3,119106.86,1.15,211458.69,2.04,-48146.81,-0.46,16386335,327.73
447,Entry long,2018-01-19 14:15,EOD-ENTRY-22L,26913.3,11,296046.3,119106.86,1.15,211458.69,2.04,-48146.81,-0.46,16386335,327.73
448,Exit long,2018-01-30 11:15,EXIT - Basso Stop,27365.75,11,296046.3,163744.53,1.58,274463.94,2.65,-48146.81,-0.46,16555261,331.11
448,Entry long,2018-01-19 14:15,EOD-ENTRY-22L,26913.3,11,296046.3,163744.53,1.58,274463.94,2.65,-48146.81,-0.46,16555261,331.11
449,Exit long,2018-01-30 11:15,EXIT - Basso Stop,27365.75,11,298437.15,80022.95,0.77,190742.34,1.83,-13057.4,-0.12,16640506,332.81
449,Entry long,2018-01-23 09:15,PYR1-11L,27130.65,11,298437.15,80022.95,0.77,190742.34,1.83,-13057.4,-0.12,16640506,332.81
450,Exit long,2018-01-30 11:15,EXIT - Basso Stop,27365.75,11,299972.75,26250.07,0.25,136969.48,1.30,-60670.27,-0.58,16672006,333.44
450,Entry long,2018-01-23 13:15,PYR2-11L,27270.25,11,299972.75,26250.07,0.25,136969.48,1.30,-60670.27,-0.58,16672006,333.44
451,Exit long,2018-01-30 11:15,EXIT - Basso Stop,27365.75,11,301370.85,-22707.9,-0.22,88011.51,0.83,-109628.24,-1.04,16654572,333.09
451,Entry long,2018-01-23 14:15,PYR3-11L,27397.35,11,301370.85,-22707.9,-0.22,88011.51,0.83,-109628.24,-1.04,16654572,333.09
452,Exit long,2018-04-11 09:15,EXIT - Basso Stop,24988.55,37,919172.5,156869.14,0.49,522504.97,1.62,-232544.77,-0.72,16791738,335.83
452,Entry long,2018-04-05 15:15,EOD-ENTRY-37L,24842.5,37,919172.5,156869.14,0.49,522504.97,1.62,-232544.77,-0.72,16791738,335.83
453,Exit long,2018-04-11 09:15,EXIT - Basso Stop,24988.55,18,448735.5,21319.74,0.14,199196.62,1.27,-54882.37,-0.35,16820912,336.42
453,Entry long,2018-04-06 14:15,PYR1-18L,24929.75,18,448735.5,21319.74,0.14,199196.62,1.27,-54882.37,-0.35,16820912,336.42
454,Exit long,2018-04-11 09:15,EXIT - Basso Stop,24988.55,18,450813.6,-51450.13,-0.33,126426.77,0.80,-78039.73,-0.49,16777350,335.55
454,Entry long,2018-04-09 09:15,PYR2-18L,25045.2,18,450813.6,-51450.13,-0.33,126426.77,0.80,-78039.73,-0.49,16777350,335.55
455,Exit long,2018-04-11 09:15,EXIT - Basso Stop,24988.55,9,226307.25,-57256.57,-0.72,31681.87,0.40,-70551.37,-0.89,16724054,334.48
455,Entry long,2018-04-09 13:15,PYR3-9L,25145.25,9,226307.25,-57256.57,-0.72,31681.87,0.40,-70551.37,-0.89,16724054,334.48
456,Exit long,2018-04-13 12:15,EXIT - Basso Stop,25214.75,40,1012614,-176211.06,-0.50,93719.26,0.26,-268810.75,-0.76,16547843,330.96
456,Entry long,2018-04-13 09:15,ENTRY-40L,25315.35,40,1012614,-176211.06,-0.50,93719.26,0.26,-268810.75,-0.76,16547843,330.96
457,Exit long,2018-05-10 15:15,EXIT - Basso Stop,26053.5,25,634035,583093.5,2.63,740179.4,3.33,-72564.36,-0.33,17114842,342.30
457,Entry long,2018-04-27 09:15,ENTRY-25L,25361.4,25,634035,583093.5,2.63,740179.4,3.33,-72564.36,-0.33,17114842,342.30
458,Exit long,2018-05-10 15:15,EXIT - Basso Stop,26053.5,12,305139.6,251772.83,2.36,327174.06,3.06,-16805.94,-0.16,17371954,347.44
458,Entry long,2018-04-27 14:15,PYR1-12L,25428.3,12,305139.6,251772.83,2.36,327174.06,3.06,-16805.94,-0.16,17371954,347.44
459,Exit long,2018-05-10 15:15,EXIT - Basso Stop,26053.5,12,306986.4,187102.5,1.74,262503.75,2.44,-30236.26,-0.28,17564430,351.29
459,Entry long,2018-04-30 09:15,PYR2-12L,25582.2,12,306986.4,187102.5,1.74,262503.75,2.44,-30236.26,-0.28,17564430,351.29
460,Exit long,2018-05-10 15:15,EXIT - Basso Stop,26053.5,12,307570.2,166659.28,1.55,242060.52,2.25,-50679.48,-0.47,17736472,354.73
460,Entry long,2018-04-30 10:15,PYR3-12L,25630.85,12,307570.2,166659.28,1.55,242060.52,2.25,-50679.48,-0.47,17736472,354.73
461,Exit long,2018-05-15 11:15,EXIT - Basso Stop,26729.9,17,448242.4,200010.11,1.27,325028.5,2.07,-34321.74,-0.22,17920170,358.40
461,Entry long,2018-05-11 14:15,EOD-ENTRY-35L,26367.2,17,448242.4,200010.11,1.27,325028.5,2.07,-34321.74,-0.22,17920170,358.40
462,Exit long,2018-05-15 12:15,EXIT - Basso Stop,26599.8,18,474609.6,129853.4,0.78,344147.84,2.07,-36340.67,-0.22,18058330,361.17
462,Entry long,2018-05-11 14:15,EOD-ENTRY-35L,26367.2,18,474609.6,129853.4,0.78,344147.84,2.07,-36340.67,-0.22,18058330,361.17
463,Exit long,2018-05-15 12:15,EXIT - Basso Stop,26599.8,17,457407.1,-198285.56,-1.24,1336.88,0.01,-200754.88,-1.25,17868050,357.36
463,Entry long,2018-05-15 09:15,PYR1-17L,26906.3,17,457407.1,-198285.56,-1.24,1336.88,0.01,-200754.88,-1.25,17868050,357.36
464,Exit long,2018-05-29 11:15,EXIT - Basso Stop,26359.75,43,1116688.5,547948.5,1.40,982863.2,2.51,-47083.55,-0.12,18395256,367.91
464,Entry long,2018-05-24 15:15,EOD-ENTRY-43L,25969.5,43,1116688.5,547948.5,1.40,982863.2,2.51,-47083.55,-0.12,18395256,367.91
465,Exit long,2018-05-29 11:15,EXIT - Basso Stop,26359.75,21,551254.2,61185.09,0.32,273585.3,1.42,-17180.7,-0.09,18466088,369.32
465,Entry long,2018-05-25 15:15,PYR1-21L,26250.2,21,551254.2,61185.09,0.32,273585.3,1.42,-17180.7,-0.09,18466088,369.32
466,Exit long,2018-05-29 11:15,EXIT - Basso Stop,26359.75,21,554547,-54120.53,-0.28,158279.67,0.82,-53069.57,-0.27,18421672,368.43
466,Entry long,2018-05-28 09:15,PYR2-21L,26407,21,554547,-54120.53,-0.28,158279.67,0.82,-53069.57,-0.27,18421672,368.43
467,Exit long,2018-05-29 11:15,EXIT - Basso Stop,26359.75,3,79463.1,-16209.24,-0.58,14133.65,0.51,-16059.1,-0.58,18406852,368.14
467,Entry long,2018-05-28 11:15,PYR3-3L,26487.7,3,79463.1,-16209.24,-0.58,14133.65,0.51,-16059.1,-0.58,18406852,368.14
468,Exit long,2018-06-01 11:15,EXIT - Basso Stop,26660.55,22,591945.2,-210081.86,-1.01,43425.46,0.21,-231041.05,-1.11,18196772,363.94
468,Entry long,2018-05-31 14:15,EOD-ENTRY-22L,26906.6,22,591945.2,-210081.86,-1.01,43425.46,0.21,-231041.05,-1.11,18196772,363.94
469,Exit long,2018-06-07 14:15,EXIT - Basso Stop,26549.9,12,319743,-51217.98,-0.46,58559.5,0.52,-45642.5,-0.41,18134344,362.69
469,Entry long,2018-06-07 09:15,ENTRY-24L,26645.25,12,319743,-51217.98,-0.46,58559.5,0.52,-45642.5,-0.41,18134344,362.69
470,Exit long,2018-06-08 09:15,EXIT - Basso Stop,26372.7,12,319743,-125604.77,-1.12,58559.5,0.52,-157845.5,-1.41,18014336,360.29
470,Entry long,2018-06-07 09:15,ENTRY-24L,26645.25,12,319743,-125604.77,-1.12,58559.5,0.52,-157845.5,-1.41,18014336,360.29
471,Exit long,2018-06-08 09:15,EXIT - Basso Stop,26372.7,12,320727,-160061.98,-1.43,24102.28,0.21,-192302.72,-1.71,17859886,357.20
471,Entry long,2018-06-07 11:15,PYR1-12L,26727.25,12,320727,-160061.98,-1.43,24102.28,0.21,-192302.72,-1.71,17859886,357.20
472,Exit long,2018-06-21 14:15,EXIT - Basso Stop,26493.15,42,1116790.5,-181753.3,-0.46,109301.66,0.28,-272604.34,-0.70,17678134,353.56
472,Entry long,2018-06-20 14:15,EOD-ENTRY-42L,26590.25,42,1116790.5,-181753.3,-0.46,109301.66,0.28,-272604.34,-0.70,17678134,353.56
473,Exit long,2018-06-25 10:15,EXIT - Basso Stop,26654.15,28,750265.6,-164419.19,-0.63,20974.35,0.08,-683841.6,-2.60,17513714,350.27
473,Entry long,2018-06-22 14:15,EOD-ENTRY-28L,26795.2,28,750265.6,-164419.19,-0.63,20974.35,0.08,-683841.6,-2.60,17513714,350.27
474,Exit long,2018-07-13 09:15,EXIT - Basso Stop,26929.5,47,1242715.25,760096.75,1.75,1150068.2,2.64,-85244.52,-0.20,18273810,365.48
474,Entry long,2018-07-04 14:15,EOD-ENTRY-47L,26440.75,47,1242715.25,760096.75,1.75,1150068.2,2.64,-85244.52,-0.20,18273810,365.48
475,Exit long,2018-07-18 13:15,EXIT - Basso Stop,26964.8,47,1273194.75,-249179.7,-0.56,214187.84,0.48,-320272.66,-0.72,18024630,360.49
475,Entry long,2018-07-17 14:15,EOD-ENTRY-47L,27089.25,47,1273194.75,-249179.7,-0.56,214187.84,0.48,-320272.66,-0.72,18024630,360.49
476,Exit long,2018-07-24 12:15,EXIT - Basso Stop,26969.8,42,1137454.5,-205029.75,-0.51,113497.05,0.28,-272377.97,-0.68,17819602,356.39
476,Entry long,2018-07-23 14:15,EOD-ENTRY-42L,27082.25,42,1137454.5,-205029.75,-0.51,113497.05,0.28,-272377.97,-0.68,17819602,356.39
477,Exit long,2018-07-31 10:15,EXIT - Basso Stop,27771.45,4,109332.4,57511.68,1.50,73539.68,1.92,-14653.32,-0.38,17836678,356.73
477,Entry long,2018-07-26 12:15,ENTRY-42L,27333.1,4,109332.4,57511.68,1.50,73539.68,1.92,-14653.32,-0.38,17836678,356.73
478,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,38,1038657.8,473446.94,1.30,698627,1.92,-139206.52,-0.38,18328300,366.57
478,Entry long,2018-07-26 12:15,ENTRY-42L,27333.1,38,1038657.8,473446.94,1.30,698627,1.92,-139206.52,-0.38,18328300,366.57
479,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,4,110417,11856.54,0.31,35559.7,0.92,-11249.3,-0.29,18342090,366.84
479,Entry long,2018-07-27 09:15,PYR1-21L,27604.25,4,110417,11856.54,0.31,35559.7,0.92,-11249.3,-0.29,18342090,366.84
480,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,17,469272.25,50390.3,0.31,151128.73,0.92,-47809.52,-0.29,18400692,368.01
480,Entry long,2018-07-27 09:15,PYR1-21L,27604.25,17,469272.25,50390.3,0.31,151128.73,0.92,-47809.52,-0.29,18400692,368.01
481,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,4,110637,4152.69,0.11,27855.85,0.72,-7431.15,-0.19,18406780,368.14
481,Entry long,2018-07-30 09:15,PYR2-21L,27659.25,4,110637,4152.69,0.11,27855.85,0.72,-7431.15,-0.19,18406780,368.14
482,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,17,470207.25,17648.94,0.11,118387.38,0.72,-31582.38,-0.19,18432658,368.65
482,Entry long,2018-07-30 09:15,PYR2-21L,27659.25,17,470207.25,17648.94,0.11,118387.38,0.72,-31582.38,-0.19,18432658,368.65
483,Exit long,2018-08-01 10:15,EXIT - Basso Stop,27716.6,4,111413,-23020.89,-0.59,682.27,0.02,-23880.73,-0.61,18411588,368.23
483,Entry long,2018-07-30 14:15,PYR3-4L,27853.25,4,111413,-23020.89,-0.59,682.27,0.02,-23880.73,-0.61,18411588,368.23
484,Exit long,2018-08-10 14:15,EXIT - Basso Stop,28176.7,61,1703351.8,480054.22,0.80,956988.3,1.60,-136772.16,-0.23,18891642,377.83
484,Entry long,2018-08-06 09:15,ENTRY-61L,27923.8,61,1703351.8,480054.22,0.80,956988.3,1.60,-136772.16,-0.23,18891642,377.83
485,Exit long,2018-08-21 11:15,EXIT - Basso Stop,28212.35,58,1634106.5,20110.6,0.04,384203.62,0.67,-77824.37,-0.14,18911752,378.24
485,Entry long,2018-08-17 14:15,EOD-ENTRY-58L,28174.25,58,1634106.5,20110.6,0.04,384203.62,0.67,-77824.37,-0.14,18911752,378.24
486,Exit long,2018-11-06 13:15,EXIT - Basso Stop,25689.75,57,1463198.55,-12129.5,-0.02,512046.53,1.00,-219420.22,-0.43,18887004,377.74
486,Entry long,2018-11-02 09:15,ENTRY-57L,25670.15,57,1463198.55,-12129.5,-0.02,512046.53,1.00,-219420.22,-0.43,18887004,377.74
487,Exit long,2018-11-06 13:15,EXIT - Basso Stop,25689.75,28,721095.2,-87584.14,-0.35,169905.83,0.67,-189411.17,-0.75,18812038,376.24
487,Entry long,2018-11-02 10:15,PYR1-28L,25753.4,28,721095.2,-87584.14,-0.35,169905.83,0.67,-189411.17,-0.75,18812038,376.24
488,Exit long,2018-11-20 13:15,EXIT - Basso Stop,26134.75,55,1440329,-152481.7,-0.30,373654.25,0.74,-184595.75,-0.37,18659556,373.19
488,Entry long,2018-11-15 12:15,ENTRY-55L,26187.8,55,1440329,-152481.7,-0.30,373654.25,0.74,-184595.75,-0.37,18659556,373.19
489,Exit long,2018-11-28 13:15,EXIT - Basso Stop,26400.75,73,1935613.25,-360147.7,-0.53,49803.02,0.07,-337790.47,-0.50,18299410,365.99
489,Entry long,2018-11-28 09:15,ENTRY-73L,26515.25,73,1935613.25,-360147.7,-0.53,49803.02,0.07,-337790.47,-0.50,18299410,365.99
490,Exit long,2018-12-04 10:15,EXIT - Basso Stop,26780.8,66,1767833.1,-72379.41,-0.12,616209.44,1.00,-138005.58,-0.22,18217124,364.34
490,Entry long,2018-11-29 12:15,ENTRY-66L,26785.35,66,1767833.1,-72379.41,-0.12,616209.44,1.00,-138005.58,-0.22,18217124,364.34
491,Exit long,2018-12-04 10:15,EXIT - Basso Stop,26780.8,21,565997.25,-145762.64,-0.74,73333.8,0.37,-142168.2,-0.72,18081268,361.63
491,Entry long,2018-11-29 13:15,PYR1-21L,26952.25,21,565997.25,-145762.64,-0.74,73333.8,0.37,-142168.2,-0.72,18081268,361.63
492,Exit long,2018-12-20 10:15,EXIT - Basso Stop,27209.95,58,1552094.5,858111.25,1.58,1322280.9,2.43,-77810.16,-0.14,18926164,378.52
492,Entry long,2018-12-12 14:15,EOD-ENTRY-58L,26760.25,58,1552094.5,858111.25,1.58,1322280.9,2.43,-77810.16,-0.14,18926164,378.52
493,Exit long,2018-12-20 10:15,EXIT - Basso Stop,27209.95,28,755144.6,209142.1,0.79,433223.97,1.64,-208676.03,-0.79,19148520,382.97
493,Entry long,2018-12-13 09:15,PYR1-28L,26969.45,28,755144.6,209142.1,0.79,433223.97,1.64,-208676.03,-0.79,19148520,382.97
494,Exit long,2019-01-11 11:15,EXIT - Basso Stop,27552.6,89,2461869.05,-425063.62,-0.49,339906.53,0.39,-697388.44,-0.81,18723456,374.47
494,Entry long,2019-01-09 09:15,ENTRY-89L,27661.45,89,2461869.05,-425063.62,-0.49,339906.53,0.39,-697388.44,-0.81,18723456,374.47
